,lat,lon,val,elevation_,soil
0,41.252456162162154,-97.14095994594594,25.25383834488411,1613.9107800000004,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1,41.252456162162154,-97.14092691891892,27.75230296689404,1615.09186,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
2,41.252456162162154,-97.14089389189188,30.114949821008157,1616.0104800000001,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
3,41.25246732432433,-97.14099297297295,26.465141193717045,1613.51708,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
4,41.25246732432433,-97.14095994594594,29.059579015817565,1613.51708,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
5,41.25246732432433,-97.14092691891892,31.46711519316554,1614.56694,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
6,41.25246732432433,-97.14089389189188,33.695466291690444,1616.01048,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
7,41.25246732432433,-97.14086086486486,35.749163028062505,1616.3385599999995,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
8,41.252478486486496,-97.14099297297295,30.73787739208732,1613.51708,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
9,41.252478486486496,-97.14095994594594,33.19714538715458,1613.51708,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
10,41.252478486486496,-97.14092691891892,35.34959961489871,1614.56694,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
11,41.252478486486496,-97.14089389189188,37.24693243490035,1616.01048,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
12,41.252478486486496,-97.14086086486486,38.944001423438905,1616.33856,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
13,41.252478486486496,-97.14082783783785,40.474223054547686,1616.7979,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
14,41.252478486486496,-97.14079481081079,41.83725974300764,1618.1102400000002,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
15,41.25248964864865,-97.14099297297295,35.38323513688027,1613.3858599999999,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
16,41.25248964864865,-97.14095994594594,37.59817644926957,1613.51708,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
17,41.25248964864865,-97.14092691891892,39.349138759052266,1614.5669400000004,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
18,41.25248964864865,-97.14089389189188,40.73838589564699,1618.1758800000002,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
19,41.25248964864865,-97.14086086486486,41.880308685661156,1616.92912,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
20,41.25248964864865,-97.14082783783785,42.8653959284404,1618.56956,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
21,41.25248964864865,-97.14079481081079,43.73810103515667,1618.7664,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
22,41.25248964864865,-97.1407617837838,44.49599360662697,1618.7007800000001,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
23,41.252500810810815,-97.14099297297295,40.232475727549144,1613.3858599999999,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
24,41.252500810810815,-97.14095994594594,42.122640623382416,1613.3202400000002,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
25,41.252500810810815,-97.14092691891892,43.36653036294116,1614.6325800000004,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
26,41.252500810810815,-97.14089389189188,44.12078753964157,1618.1758800000002,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
27,41.252500810810815,-97.14086086486486,44.56457287353014,1618.3727199999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
28,41.252500810810815,-97.14082783783785,44.851143805216964,1618.8320199999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
29,41.252500810810815,-97.14079481081079,45.074877088531686,1618.7664,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
30,41.252500810810815,-97.1407617837838,45.26393173613309,1618.7007800000001,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
31,41.252500810810815,-97.14072875675676,45.398929765362254,1620.47244,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
32,41.252500810810815,-97.14069572972971,45.44801256935311,1620.7349199999999,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
33,41.252511972972975,-97.14099297297295,45.039576857613326,1613.38586,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
34,41.252511972972975,-97.14095994594594,46.56183351537114,1613.3202399999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
35,41.252511972972975,-97.14092691891892,47.24912478062184,1614.63258,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
36,41.252511972972975,-97.14089389189188,47.31347796941779,1619.16012,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
37,41.252511972972975,-97.14086086486486,46.999560344431025,1619.29136,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
38,41.252511972972975,-97.14082783783785,46.523490355281886,1618.8320199999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
39,41.252511972972975,-97.14079481081079,46.028692130480955,1619.3569400000001,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
40,41.252511972972975,-97.1407617837838,45.57191997995899,1620.1443399999996,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41,41.252511972972975,-97.14072875675676,45.141404327751864,1620.47244,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
42,41.252511972972975,-97.14069572972971,44.69723100089242,1621.4567,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
