lat,lon,val,elevation_,soil
41.26479092446369,-97.1281054118636,28.94442490277873,1646.27926,"Hastings silt loam, 0 to 1 percent slopes"
41.26479092446369,-97.12807751238331,36.02282730735921,1646.27926,"Hastings silt loam, 0 to 1 percent slopes"
41.26479092446369,-97.12804961290308,43.180583746075776,1646.27926,"Hastings silt loam, 0 to 1 percent slopes"
41.26483449164547,-97.12813331134384,22.97373956070852,1646.38422,"Hastings silt loam, 0 to 1 percent slopes"
41.26483449164547,-97.1281054118636,29.74782224323268,1646.38422,"Hastings silt loam, 0 to 1 percent slopes"
41.26483449164547,-97.12807751238331,37.11331057393481,1646.38422,"Hastings silt loam, 0 to 1 percent slopes"
41.26483449164547,-97.12804961290308,44.61527838212125,1646.38422,"Hastings silt loam, 0 to 1 percent slopes"
41.26483449164547,-97.12802171342285,51.68493393092208,1646.38422,"Hastings silt loam, 0 to 1 percent slopes"
41.26487805882727,-97.12813331134384,23.431004355410447,1646.5745,"Hastings silt loam, 0 to 1 percent slopes"
41.26487805882727,-97.1281054118636,30.40747726281168,1646.5745,"Hastings silt loam, 0 to 1 percent slopes"
41.26487805882727,-97.12807751238331,38.032683648534814,1646.5745,"Hastings silt loam, 0 to 1 percent slopes"
41.26487805882727,-97.12804961290308,45.85403405023728,1646.5745,"Hastings silt loam, 0 to 1 percent slopes"
41.26487805882727,-97.12802171342285,53.29950270249169,1646.5745,"Hastings silt loam, 0 to 1 percent slopes"
41.26487805882727,-97.12799381394257,59.74556134239174,1646.5745,"Hastings silt loam, 0 to 1 percent slopes"
41.26487805882727,-97.12796591446232,64.60642750864278,1646.5745,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.12813331134384,23.88585423638699,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.1281054118636,31.062349094142853,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.12807751238331,38.9422413057189,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.12804961290308,47.07372538330996,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.12802171342285,54.87981720009186,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.12799381394257,61.725295023187186,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.12796591446232,67.00581908594644,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.26492162600906,-97.12793801498206,70.24159167737483,1646.7451,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12813331134384,24.40762247886572,1647.0141399999998,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.1281054118636,31.794017700540252,1647.0141399999998,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12807751238331,39.93218237919522,1647.0141399999998,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12804961290308,48.36695255223858,1647.0141399999998,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12802171342285,56.51222418748844,1647.0141399999998,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12799381394257,63.7177590689437,1647.01414,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12796591446232,69.35913036231635,1647.01414,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12793801498206,72.93315793397912,1647.01414,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.1279101155018,74.1376208896842,1647.01414,"Hastings silt loam, 0 to 1 percent slopes"
41.264965193190854,-97.12788221602156,72.9166215323028,1647.01414,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12813331134384,24.99687973834154,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.1281054118636,32.59698856256681,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12807751238331,40.9873462322663,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12804961290308,49.70480992117712,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12802171342285,58.150002764801606,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12799381394257,65.65500995623512,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12796591446232,71.57516884985175,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12793801498206,75.3870139469926,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.1279101155018,76.77067241246522,1647.0863400000005,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12788221602156,75.65752536778697,1647.0931200000002,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12785431654129,72.23240927746909,1647.11314,"Hastings silt loam, 0 to 1 percent slopes"
41.265008760372645,-97.12782641706104,66.89141098312079,1647.0869200000004,"Hastings silt loam, 0 to 1 percent slopes"
41.26505232755443,-97.12813331134384,25.579742549685818,1647.1978800000004,"Hastings silt loam, 0 to 1 percent slopes"
41.26505232755443,-97.1281054118636,33.372822665557806,1647.1978800000004,"Hastings silt loam, 0 to 1 percent slopes"
41.26505232755443,-97.12807751238331,41.98203290989768,1647.1978800000004,"Hastings silt loam, 0 to 1 percent slopes"
41.26505232755443,-97.12804961290308,50.933602692768275,1647.1978800000004,"Hastings silt loam, 0 to 1 percent slopes"
