,lat,lon,val,elevation_,soil
0,41.25000113513513,-97.1550382702703,127.44139790925232,1625.9842800000001,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1,41.25000113513513,-97.15494090540541,140.0789135527163,1625.06562,"Olbut-Butler silt loams, 0 to 1 percent slopes"
2,41.25000113513513,-97.15484354054054,148.66473064909619,1624.80314,"Olbut-Butler silt loams, 0 to 1 percent slopes"
3,41.25005327027027,-97.15513563513511,114.68088657289404,1627.4278199999994,"Olbut-Butler silt loams, 0 to 1 percent slopes"
4,41.25005327027027,-97.1550382702703,133.2143376434449,1625.85304,"Olbut-Butler silt loams, 0 to 1 percent slopes"
5,41.25005327027027,-97.15494090540541,149.05642935279673,1625.06562,"Olbut-Butler silt loams, 0 to 1 percent slopes"
6,41.25005327027027,-97.15484354054054,161.02156517054422,1624.6062800000002,"Olbut-Butler silt loams, 0 to 1 percent slopes"
7,41.25005327027027,-97.15474617567568,168.41632179872116,1624.08136,"Olbut-Butler silt loams, 0 to 1 percent slopes"
8,41.25010540540541,-97.15513563513511,116.90086106689756,1627.4278199999999,"Olbut-Butler silt loams, 0 to 1 percent slopes"
9,41.25010540540541,-97.1550382702703,137.94080283179636,1627.16536,"Olbut-Butler silt loams, 0 to 1 percent slopes"
10,41.25010540540541,-97.15494090540541,156.599587960032,1625.06562,"Olbut-Butler silt loams, 0 to 1 percent slopes"
11,41.25010540540541,-97.15484354054054,171.50177778080655,1624.3438199999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
12,41.25010540540541,-97.15474617567568,181.7533569901901,1623.8845199999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
13,41.25010540540541,-97.1546488108108,187.15112677681327,1623.95014,"Olbut-Butler silt loams, 0 to 1 percent slopes"
14,41.25010540540541,-97.15455144594593,188.26835267862685,1625.52496,"Olbut-Butler silt loams, 0 to 1 percent slopes"
15,41.250157540540535,-97.15513563513511,119.60087437025469,1627.2966,"Olbut-Butler silt loams, 0 to 1 percent slopes"
16,41.250157540540535,-97.1550382702703,142.61009078573,1626.3779599999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
17,41.250157540540535,-97.15494090540541,163.39171649967116,1624.4094599999999,"Olbut-Butler silt loams, 0 to 1 percent slopes"
18,41.250157540540535,-97.15484354054054,180.4096269875724,1624.3438199999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
19,41.250157540540535,-97.15474617567568,192.61833746167642,1623.8845199999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
20,41.250157540540535,-97.1546488108108,199.70211487180703,1623.8189,"Olbut-Butler silt loams, 0 to 1 percent slopes"
21,41.250157540540535,-97.15455144594593,202.1783850929577,1625.6561800000002,"Olbut-Butler silt loams, 0 to 1 percent slopes"
22,41.250157540540535,-97.15445408108108,201.32184302365818,1626.5092,"Olbut-Butler silt loams, 0 to 1 percent slopes"
23,41.25020967567568,-97.15513563513511,124.03599352210608,1627.49346,"Olbut-Butler silt loams, 0 to 1 percent slopes"
24,41.25020967567568,-97.1550382702703,148.29690865137414,1624.73756,"Olbut-Butler silt loams, 0 to 1 percent slopes"
25,41.25020967567568,-97.15494090540541,170.25072947114276,1623.8189000000002,"Olbut-Butler silt loams, 0 to 1 percent slopes"
26,41.25020967567568,-97.15484354054054,188.25237399884728,1623.8189,"Olbut-Butler silt loams, 0 to 1 percent slopes"
27,41.25020967567568,-97.15474617567568,201.18497950836587,1624.01576,"Olbut-Butler silt loams, 0 to 1 percent slopes"
28,41.25020967567568,-97.1546488108108,208.71915261232368,1623.9501400000001,"Olbut-Butler silt loams, 0 to 1 percent slopes"
29,41.25020967567568,-97.15455144594593,211.419742928892,1625.0656,"Olbut-Butler silt loams, 0 to 1 percent slopes"
30,41.25020967567568,-97.15445408108108,210.6532729993323,1627.42784,"Olbut-Butler silt loams, 0 to 1 percent slopes"
31,41.25020967567568,-97.1543567162162,208.3012794609366,1626.96852,"Olbut-Butler silt loams, 0 to 1 percent slopes"
32,41.25020967567568,-97.15425935135134,206.3418178491544,1626.83726,"Olbut-Butler silt loams, 0 to 1 percent slopes"
33,41.25026181081081,-97.15513563513511,131.21789598966566,1625.19688,"Olbut-Butler silt loams, 0 to 1 percent slopes"
34,41.25026181081081,-97.1550382702703,155.88648700831212,1624.27824,"Olbut-Butler silt loams, 0 to 1 percent slopes"
35,41.25026181081081,-97.15494090540541,177.89224517171613,1623.4908200000002,"Olbut-Butler silt loams, 0 to 1 percent slopes"
36,41.25026181081081,-97.15484354054054,195.55468573556857,1623.49082,"Olbut-Butler silt loams, 0 to 1 percent slopes"
37,41.25026181081081,-97.15474617567568,207.79159900270724,1624.08136,"Olbut-Butler silt loams, 0 to 1 percent slopes"
38,41.25026181081081,-97.1546488108108,214.3842643648351,1624.2125999999996,"Olbut-Butler silt loams, 0 to 1 percent slopes"
39,41.25026181081081,-97.15455144594593,216.06866627268982,1625.4593,"Olbut-Butler silt loams, 0 to 1 percent slopes"
40,41.25026181081081,-97.15445408108108,214.4062553554784,1626.77166,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41,41.25026181081081,-97.1543567162162,211.44806147360336,1627.42784,"Olbut-Butler silt loams, 0 to 1 percent slopes"
42,41.25026181081081,-97.15425935135134,209.26937171207973,1627.3622200000002,"Olbut-Butler silt loams, 0 to 1 percent slopes"
43,41.25026181081081,-97.15416198648649,209.49622541991147,1627.49344,"Olbut-Butler silt loams, 0 to 1 percent slopes"
