lon,lat,yld_vol_dr,elevation_
-97.147809,41.249948,203.4526,1627.2966
-97.14778,41.249947,225.6671,1626.9685
-97.147751,41.249947,246.4199,1626.9685
-97.147722,41.249947,228.504,1626.9685
-97.147694,41.249948,188.9836,1626.9685
-97.14766,41.249949,173.4358,1626.9685
-97.147625,41.249951,131.6112,1626.9685
-97.147589,41.249952,114.9065,1626.6404
-97.147553,41.249954,80.4292,1626.6404
-97.147518,41.249954,61.2568,1626.3123
-97.147482,41.249955,107.7063,1625.9843
-97.147445,41.249958,158.594,1625.6562
-97.14741,41.249959,143.4758,1625.6562
-97.147373,41.249961,124.7631,1625.3281
-97.14733,41.249963,103.7052,1625.3281
-97.147288,41.249964,87.7777,1625
-97.147246,41.249967,60.2865,1625
-97.147203,41.249969,52.6084,1625
-97.147163,41.249973,50.3817,1624.6719
-97.147121,41.249979,93.9499,1625
-97.14708,41.249984,121.0258,1625
-97.147039,41.24999,178.5997,1625
-97.146997,41.249993,126.6861,1625
-97.146955,41.249995,151.1799,1625
-97.146913,41.249996,186.7359,1625
-97.146872,41.249998,181.7129,1625
-97.14683,41.249999,172.5886,1625.3281
-97.146787,41.250002,144.8365,1625
-97.146746,41.250002,134.0772,1625.3281
-97.146703,41.250003,140.0449,1625
-97.146661,41.250005,152.7772,1625
-97.146619,41.250007,126.3415,1624.6719
-97.146576,41.25001,100.0717,1625
-97.146533,41.250013,72.8353,1624.6719
-97.14649,41.250014,51.1279,1624.0157
-97.146449,41.250016,179.6792,1624.3438
-97.146408,41.250017,289.3517,1624.3438
-97.146365,41.250018,313.2864,1624.6719
-97.146323,41.250018,359.4934,1624.6719
-97.146281,41.250019,124.3317,1624.6719
-97.14624,41.250019,133.1233,1624.6719
-97.146197,41.250019,140.8637,1624.6719
-97.146155,41.250019,128.9247,1624.6719
-97.146114,41.250019,141.2905,1624.6719
-97.146073,41.250018,160.9012,1624.6719
-97.14603,41.250019,110.0674,1624.6719
-97.145988,41.250019,97.8833,1624.6719
-97.145945,41.250018,104.169,1624.6719
-97.145904,41.250016,113.3562,1624.6719
-97.14586,41.250014,88.2957,1624.6719
-97.145818,41.250014,89.8613,1624.6719
-97.145777,41.250015,83.223,1624.6719
-97.145734,41.250015,83.4279,1624.6719
-97.145692,41.250016,86.8291,1624.6719
-97.145649,41.250016,100.6485,1624.6719
-97.145607,41.250018,76.0833,1624.6719
-97.145565,41.250021,84.5488,1624.3438
-97.145523,41.250023,97.8037,1624.3438
-97.14548,41.250025,90.0889,1624.3438
-97.145439,41.250026,69.3941,1624.3438
-97.145402,41.250026,76.5802,1624.3438
-97.145368,41.250026,105.1176,1624.3438
-97.145333,41.250024,112.3395,1624.3438
-97.145297,41.250022,98.8444,1624.3438
-97.145261,41.250019,123.4648,1624.3438
-97.145225,41.250018,121.1744,1624.3438
-97.145189,41.250016,113.135,1624.3438
-97.145153,41.250016,114.3127,1624.3438
-97.145118,41.250016,126.1274,1624.3438
-97.145082,41.250017,141.5973,1624.3438
-97.145046,41.250018,125.3744,1624.3438
-97.14501,41.250017,135.3113,1624.3438
-97.144973,41.250017,127.0784,1624.3438
-97.144937,41.250018,118.7524,1624.3438
-97.144902,41.250019,117.5351,1624.3438
-97.144866,41.25002,116.4438,1624.3438
-97.144831,41.250021,128.0237,1624.3438
-97.144795,41.250021,146.205,1624.0157
-97.14476,41.250022,121.6363,1624.3438
-97.144724,41.250023,131.8051,1624.0157
-97.144689,41.250024,158.5978,1624.3438
-97.144654,41.250025,169.4794,1624.6719
-97.144623,41.250026,188.0685,1624.6719
-97.144591,41.250026,187.0492,1624.6719
-97.144559,41.250028,179.8252,1624.6719
-97.144528,41.250027,154.3387,1625
