lon,lat,yld_vol_dr,elevation_
-97.111517,41.24992,93.2583,1640.0919
-97.111559,41.249919,114.6,1640.4199
-97.111602,41.249919,119.2666,1640.4199
-97.111645,41.249919,90.0881,1640.4199
-97.111686,41.249917,85.7247,1641.0761
-97.11173,41.249916,96.6698,1641.0761
-97.111773,41.249915,134.3207,1641.0761
-97.111815,41.249914,133.4797,1641.0761
-97.111858,41.249915,129.0358,1641.0761
-97.111901,41.249915,138.8868,1641.4042
-97.111942,41.249915,143.4565,1641.7323
-97.111987,41.249915,119.1653,1641.7323
-97.112031,41.249915,124.7602,1641.4042
-97.112074,41.249915,132.5622,1641.4042
-97.112117,41.249916,104.7481,1641.4042
-97.11216,41.249915,132.3543,1641.7323
-97.112202,41.249914,132.2783,1641.7323
-97.112244,41.249914,140.8761,1641.7323
-97.112288,41.249912,143.4284,1641.7323
-97.112331,41.24991,136.2643,1641.7323
-97.112373,41.249912,145.9293,1641.7323
-97.112414,41.249912,151.6604,1642.0604
-97.112457,41.249911,129.7369,1642.3885
-97.112499,41.249911,137.5206,1642.7165
-97.112542,41.249912,134.7496,1642.7165
-97.112584,41.249912,156.3666,1642.7165
-97.112627,41.249913,161.7347,1642.7165
-97.112669,41.249913,175.9419,1642.7165
-97.112711,41.249912,164.729,1642.7165
-97.112755,41.249912,153.0519,1642.3885
-97.112798,41.249912,158.8713,1642.3885
-97.11284,41.249912,163.5531,1642.3885
-97.112884,41.249911,161.4696,1642.3885
-97.112927,41.24991,161.7772,1642.0604
-97.11297,41.249911,166.5905,1642.0604
-97.113014,41.24991,152.7994,1642.0604
-97.113056,41.24991,162.503,1642.3885
-97.113099,41.24991,149.9257,1642.3885
-97.113142,41.24991,142.6156,1642.3885
-97.113184,41.24991,151.9917,1642.3885
-97.113225,41.249911,149.0672,1642.7165
-97.113266,41.24991,163.2536,1643.0446
-97.11331,41.24991,159.0088,1643.0446
-97.113353,41.249911,145.17,1643.0446
-97.113396,41.249911,144.9299,1643.0446
-97.113438,41.249912,155.7029,1643.0446
-97.113481,41.249913,131.766,1643.0446
-97.113524,41.249913,133.3117,1643.0446
-97.113566,41.249914,143.9839,1643.0446
-97.113609,41.249914,147.5764,1643.0446
-97.113652,41.249915,148.8978,1642.7165
-97.113696,41.249915,123.5094,1642.7165
-97.113739,41.249915,138.5685,1642.3885
-97.113782,41.249915,147.6682,1642.3885
-97.113825,41.249916,150.371,1642.3885
-97.11387,41.249915,149.9519,1642.0604
-97.113913,41.249916,152.5028,1641.7323
-97.113956,41.249915,149.2089,1641.7323
-97.113999,41.249916,141.6,1641.4042
-97.114042,41.249916,152.0878,1641.4042
-97.114083,41.249916,158.2249,1641.4042
-97.114126,41.249916,151.5923,1641.4042
-97.11417,41.249917,151.9593,1641.0761
-97.114214,41.249918,164.7906,1640.748
-97.114256,41.249918,171.2349,1640.4199
-97.1143,41.249919,156.4359,1640.0919
-97.114344,41.249919,128.3238,1639.4357
-97.114387,41.249919,160.1574,1639.1076
-97.11443,41.249921,116.86,1639.1076
-97.114362,41.24994,124.1224,1640.0919
