lon,lat,yld_vol_dr,elevation_
-97.127857,41.265031,190.3133,1654.1995
-97.127856,41.265042,203.3186,1654.1995
-97.127855,41.265074,222.0797,1654.1995
-97.127853,41.265098,206.2561,1654.5276
-97.127853,41.265121,225.5405,1654.5276
-97.127854,41.265145,204.4201,1654.1995
-97.127853,41.265169,202.4739,1654.1995
-97.127852,41.265192,232.4344,1654.1995
-97.127851,41.265218,217.5082,1654.1995
-97.127851,41.265244,217.0656,1654.1995
-97.127849,41.265269,230.9404,1654.5276
-97.127848,41.265295,211.8699,1654.5276
-97.127848,41.265321,235.2753,1654.1995
-97.127847,41.265347,236.4256,1654.1995
-97.127847,41.265373,240.2148,1654.1995
-97.127845,41.265399,218.9583,1654.1995
-97.127847,41.265425,215.784,1654.1995
-97.127846,41.26545,255.161,1654.1995
-97.127845,41.265476,232.674,1654.1995
-97.127845,41.265502,201.5271,1654.1995
-97.127843,41.265528,194.1882,1653.8714
-97.127842,41.265554,200.2485,1653.8714
-97.127841,41.265581,177.2655,1653.8714
-97.127841,41.265607,184.3383,1653.8714
-97.12784,41.265633,181.7053,1653.5433
-97.12784,41.265658,173.7209,1653.8714
-97.127839,41.265684,188.6168,1653.8714
-97.127838,41.265709,163.0308,1654.1995
-97.127837,41.265735,144.9422,1654.1995
-97.127837,41.26576,119.3815,1654.1995
-97.127836,41.265786,122.4943,1654.1995
-97.127836,41.265812,121.4398,1654.5276
-97.127835,41.265838,150.7382,1654.5276
-97.127833,41.265864,160.8582,1654.5276
-97.127832,41.26589,74.9294,1654.5276
-97.127836,41.265909,74.9462,1654.5276
-97.127842,41.265925,94.1716,1654.5276
-97.12785,41.26594,69.1974,1654.5276
-97.127955,41.265937,147.5675,1653.2152
-97.127992,41.265938,162.3497,1653.2152
-97.128049,41.265939,169.6103,1653.2152
-97.128085,41.26594,160.1719,1653.5433
-97.128104,41.26594,109.5245,1653.5433
-97.128161,41.265939,100.8013,1653.2152
-97.128179,41.265939,105.8194,1653.2152
-97.128064,41.265982,125.5389,1652.8871
-97.128031,41.265981,194.8674,1652.8871
-97.127974,41.26598,128.4655,1653.2152
-97.127954,41.265979,114.4312,1653.2152
-97.127915,41.265978,104.3035,1653.5433
-97.127855,41.265975,123.6167,1653.5433
-97.127835,41.265975,130.5986,1653.5433
-97.127775,41.265974,105.805,1653.5433
-97.127736,41.265975,140.1501,1653.5433
-97.127698,41.265974,91.7573,1653.5433
-97.127815,41.265937,141.1798,1653.2152
-97.127777,41.265935,173.0586,1653.2152
-97.127745,41.265934,125.0231,1653.2152
-97.127713,41.265933,147.6631,1653.5433
-97.127683,41.265932,134.2387,1653.5433
-97.127653,41.265933,90.6241,1653.5433
-97.127888,41.265901,107.1246,1652.231
-97.127889,41.265867,135.576,1652.231
-97.127889,41.265835,135.3659,1652.231
-97.127892,41.265801,124.9311,1652.231
-97.127894,41.265768,140.3212,1652.231
-97.127895,41.265734,141.7478,1652.231
-97.127897,41.265701,143.5963,1652.5591
-97.127898,41.265667,132.1873,1652.231
-97.127899,41.265633,135.9635,1652.231
-97.127899,41.265599,125.6123,1652.231
-97.127899,41.265565,123.3318,1652.5591
-97.1279,41.265531,123.9414,1652.8871
-97.127901,41.265498,146.1114,1652.8871
-97.127904,41.265465,184.1448,1653.2152
-97.127902,41.265431,168.0635,1653.2152
-97.127905,41.265397,173.7642,1652.8871
-97.127905,41.265364,190.4631,1652.8871
-97.127907,41.265313,189.0136,1652.8871
-97.127912,41.265279,174.2979,1652.5591
-97.127911,41.265262,178.6075,1652.231
-97.127909,41.265229,189.6938,1651.9029
-97.127911,41.265195,177.1712,1651.5748
-97.127911,41.265161,182.0784,1651.2467
-97.127912,41.265128,164.5817,1651.2467
-97.127912,41.265078,156.1919,1651.5748
-97.127912,41.265062,130.1768,1651.5748
-97.127809,41.265005,96.6151,1652.5591
-97.127815,41.265101,221.6518,1649.6063
-97.127816,41.265133,217.1735,1649.9344
-97.127814,41.265165,215.7294,1649.9344
-97.127813,41.265198,204.3695,1649.9344
-97.127814,41.26523,207.0758,1650.2625
-97.127811,41.265262,233.4722,1650.9186
-97.127811,41.265293,255.8311,1651.9029
-97.127809,41.265325,253.8672,1652.231
-97.127807,41.265358,250.7347,1651.9029
-97.127807,41.265391,250.4448,1651.5748
-97.127808,41.265423,251.7933,1651.9029
-97.127806,41.265456,249.5115,1651.9029
-97.127805,41.265489,248.5518,1651.5748
-97.127805,41.26552,259.8203,1651.9029
-97.127803,41.265553,238.241,1652.231
-97.127801,41.265586,231.1444,1652.231
-97.127798,41.26562,225.3078,1652.231
-97.127796,41.265652,221.251,1652.231
-97.127795,41.265684,213.8139,1652.5591
-97.127793,41.265716,199.4698,1652.8871
-97.127794,41.265749,169.5389,1652.8871
-97.127795,41.265783,173.7527,1652.5591
-97.127794,41.265815,241.7128,1652.5591
-97.127793,41.265847,154.6417,1652.8871
-97.127792,41.265876,99.6895,1652.8871
-97.12779,41.265896,62.7979,1653.2152
-97.128243,41.266064,130.4313,1652.8871
-97.128245,41.266097,181.8778,1652.8871
-97.128246,41.26613,187.3878,1652.8871
-97.128245,41.266163,172.6919,1652.8871
-97.128244,41.266195,160.994,1652.8871
-97.128243,41.266228,159.3409,1652.8871
-97.128242,41.266261,154.8657,1652.8871
-97.12824,41.266293,145.7998,1653.2152
-97.128239,41.266326,142.8797,1653.5433
-97.128238,41.266358,150.127,1653.5433
-97.128238,41.266392,160.6274,1653.5433
-97.128237,41.266424,146.0185,1653.5433
-97.128236,41.266457,146.4784,1653.5433
-97.128236,41.266488,151.8061,1653.5433
-97.128235,41.266515,173.2542,1653.8714
-97.128234,41.266544,159.2938,1653.8714
-97.128234,41.266573,161.3287,1653.8714
-97.128233,41.266603,165.1445,1653.8714
-97.128232,41.266633,166.1964,1653.8714
-97.128231,41.266664,143.7074,1653.8714
-97.128229,41.266695,130.4199,1653.8714
-97.128228,41.266727,144.5735,1653.8714
-97.128227,41.266759,150.1107,1653.5433
-97.128227,41.26679,152.6881,1653.2152
-97.128227,41.266821,150.2868,1653.5433
-97.128227,41.266852,133.9223,1653.5433
-97.128228,41.266884,115.7333,1653.5433
-97.128228,41.266915,113.9228,1653.8714
-97.128227,41.266947,104.8055,1653.5433
-97.128226,41.266978,117.9449,1653.5433
-97.128226,41.26701,112.6483,1653.8714
-97.128226,41.267042,129.6938,1653.8714
-97.128226,41.267072,134.5041,1654.1995
-97.128224,41.267103,137.1011,1654.5276
-97.128223,41.267134,149.0508,1654.8556
-97.128222,41.267165,145.2723,1654.8556
-97.128222,41.267197,147.0137,1654.8556
-97.12822,41.267228,138.0373,1654.8556
-97.128221,41.267261,128.4813,1654.8556
-97.12822,41.267292,127.4909,1654.8556
-97.128219,41.267323,126.2138,1655.1837
-97.128218,41.267354,129.1964,1655.5118
-97.128217,41.267386,129.2209,1655.1837
-97.128216,41.267418,128.9833,1655.1837
-97.128215,41.267449,133.389,1655.5118
-97.128215,41.267481,122.0236,1655.5118
-97.128213,41.267512,106.4726,1655.5118
-97.128213,41.267544,108.7173,1655.5118
-97.128213,41.267576,121.0975,1655.5118
-97.128212,41.267607,132.8473,1655.5118
-97.12821,41.267639,128.6647,1655.5118
-97.128209,41.26767,123.8349,1655.5118
-97.128207,41.267701,135.0558,1655.8399
-97.128204,41.267732,135.6932,1655.5118
-97.128203,41.267763,114.0875,1655.5118
-97.128202,41.267795,124.2103,1655.1837
-97.128201,41.267826,137.6805,1655.1837
-97.1282,41.267857,127.8094,1655.5118
-97.128199,41.267888,93.3637,1655.5118
-97.128197,41.267919,64.5418,1655.8399
-97.128078,41.267976,92.7733,1655.5118
-97.128033,41.267976,122.9475,1655.5118
-97.127988,41.267977,127.5421,1655.5118
-97.127942,41.267977,111.0633,1655.1837
-97.127898,41.267976,93.5015,1655.1837
-97.127854,41.267976,80.3714,1655.5118
-97.127809,41.267975,68.1082,1655.1837
-97.127765,41.267974,77.025,1655.1837
-97.127721,41.267974,74.6124,1655.1837
-97.127677,41.267975,76.0306,1655.1837
-97.127633,41.267975,88.9044,1655.1837
-97.127589,41.267973,94.2789,1655.1837
-97.127545,41.267974,124.2611,1655.5118
-97.127502,41.267973,126.5368,1655.5118
-97.127457,41.267972,114.881,1655.5118
-97.127412,41.267973,113.929,1655.5118
-97.127368,41.267972,97.4812,1655.5118
-97.127324,41.267972,99.5606,1655.8399
-97.127278,41.267972,98.6413,1655.8399
-97.127234,41.267973,84.1067,1655.8399
-97.127189,41.267973,92.1562,1655.8399
-97.127145,41.267974,124.0631,1655.8399
-97.1271,41.267973,134.608,1655.8399
-97.127058,41.267972,150.3571,1656.168
-97.127015,41.267971,154.3643,1656.4961
-97.126971,41.267971,141.4196,1656.8241
-97.126926,41.267971,126.2659,1656.8241
-97.126882,41.26797,137.5476,1656.8241
