lon,lat,yld_vol_dr,elevation_
-97.15716,41.25363,45.0072,1624.6719
-97.157126,41.25363,41.5655,1624.6719
-97.157091,41.25363,41.1693,1624.3438
-97.157041,41.253631,50.627,1624.6719
-97.157024,41.253631,45.1377,1624.3438
-97.15699,41.253632,48.5872,1624.6719
-97.156954,41.253632,51.905,1624.3438
-97.156918,41.253634,61.2656,1624.3438
-97.15688,41.253635,46.5337,1624.6719
-97.156844,41.253635,66.1221,1624.6719
-97.156808,41.253635,63.4256,1624.6719
-97.156772,41.253636,57.3085,1624.3438
-97.156738,41.253635,67.1184,1624.0157
-97.156701,41.253635,61.1901,1624.3438
-97.156664,41.253636,63.9447,1624.6719
-97.156629,41.253636,60.9368,1624.6719
-97.156592,41.253637,68.9791,1625
-97.156556,41.253637,72.1667,1624.6719
-97.156519,41.253638,67.1329,1624.6719
-97.156467,41.253638,65.8395,1624.3438
-97.15645,41.253638,59.6009,1624.0157
-97.156413,41.253638,42.9938,1624.3438
-97.156377,41.253638,58.3523,1624.6719
-97.15634,41.253637,69.8466,1625.3281
-97.156303,41.253638,63.686,1625.3281
-97.156266,41.253639,59.7239,1625.6562
-97.15623,41.253639,58.3732,1625.6562
-97.156194,41.253639,59.5506,1625.6562
-97.156159,41.25364,63.2048,1625.9843
-97.156123,41.25364,70.0683,1625.9843
-97.156087,41.253641,65.1332,1625.9843
-97.156051,41.253641,53.9911,1625.6562
-97.156015,41.253642,59.1345,1625.6562
-97.155979,41.253642,65.7351,1625.6562
-97.155943,41.253641,65.8796,1625.6562
-97.155907,41.253642,67.8174,1625.9843
-97.155872,41.253642,68.5421,1625.9843
-97.155836,41.253642,56.6056,1625.9843
-97.1558,41.253643,65.9221,1625.9843
-97.155764,41.253643,58.4281,1625.9843
-97.155728,41.253643,63.6701,1626.3123
-97.155692,41.253644,58.8764,1625.9843
-97.155657,41.253644,65.4124,1625.9843
-97.155623,41.253644,66.4661,1626.3123
-97.155586,41.253646,63.9355,1626.3123
-97.155551,41.253646,69.1529,1626.3123
-97.155515,41.253646,65.3065,1626.3123
-97.155479,41.253645,69.3358,1625.9843
-97.155443,41.253644,65.8473,1625.6562
-97.155407,41.253644,66.8492,1625.6562
-97.155371,41.253644,66.158,1625.6562
-97.155336,41.253645,65.9958,1625.6562
-97.1553,41.253646,74.7526,1625.6562
-97.155264,41.253646,67.4228,1625.3281
-97.155228,41.253646,57.4492,1625.3281
-97.155192,41.253646,62.6182,1625.3281
-97.155158,41.253646,67.7152,1625
-97.155122,41.253646,69.4297,1624.6719
-97.155087,41.253647,71.3757,1624.3438
-97.155052,41.253648,64.9376,1624.3438
-97.155016,41.253649,47.1287,1624.3438
-97.154979,41.253649,54.491,1624.0157
-97.154944,41.253649,55.2153,1624.0157
-97.154908,41.253648,64.4279,1624.0157
-97.154873,41.253649,66.7644,1624.3438
-97.154838,41.25365,68.4982,1624.3438
-97.154803,41.25365,59.3793,1624.3438
-97.154768,41.253651,61.0114,1624.6719
-97.154732,41.253651,59.6567,1624.6719
-97.154697,41.253652,62.6023,1624.3438
-97.154661,41.253652,63.8478,1624.6719
-97.154625,41.253652,67.4573,1624.6719
-97.15459,41.253653,72.5256,1624.6719
-97.154554,41.253653,71.7809,1624.6719
-97.154518,41.253653,66.336,1625
-97.154483,41.253653,66.2028,1625
-97.154447,41.253653,67.6154,1625
-97.154411,41.253654,64.5346,1625
-97.154375,41.253654,67.796,1625
-97.15434,41.253654,66.2228,1625.3281
-97.154304,41.253654,41.1546,1625.3281
-97.154269,41.253654,50.8337,1625.6562
-97.154233,41.253655,61.7544,1625
-97.154197,41.253656,57.7095,1624.3438
-97.154162,41.253657,66.5191,1624.3438
-97.154126,41.253658,66.5203,1624.3438
-97.154091,41.253659,66.6491,1624.6719
-97.154055,41.253659,62.8949,1624.6719
-97.15402,41.253659,68.5474,1624.6719
-97.153984,41.253659,62.0479,1624.3438
-97.153948,41.25366,64.8675,1624.3438
-97.153913,41.25366,64.834,1624.3438
-97.153877,41.253661,65.9279,1624.3438
-97.153842,41.253661,66.5881,1624.3438
-97.153806,41.253661,70.8368,1624.3438
-97.153771,41.253661,64.6657,1624.3438
-97.153735,41.253661,68.876,1624.3438
-97.1537,41.253661,66.2666,1624.3438
-97.153664,41.253661,71.5856,1624.3438
-97.153629,41.253662,72.4756,1624.3438
-97.153593,41.253663,66.4741,1624.6719
-97.153557,41.253664,71.0465,1624.6719
-97.153522,41.253664,66.3805,1624.6719
-97.153486,41.253664,61.4879,1624.6719
-97.153451,41.253664,40.1835,1624.6719
-97.153416,41.253664,53.9049,1625.3281
-97.153382,41.253665,53.0302,1625.6562
-97.153348,41.253664,69.3446,1625.9843
-97.153311,41.253666,69.3249,1625.9843
-97.153275,41.253666,68.7839,1625.9843
-97.153239,41.253666,69.7881,1625.9843
-97.153204,41.253666,65.5799,1625.9843
-97.153168,41.253666,45.4175,1625.9843
-97.153133,41.253666,60.7302,1625.9843
-97.153097,41.253666,66.7428,1625.9843
-97.153061,41.253667,65.9835,1625.9843
-97.153025,41.253667,67.663,1625.9843
-97.15299,41.253667,66.6424,1625.9843
-97.152955,41.253668,59.5506,1626.3123
-97.15292,41.253668,70.12,1626.6404
-97.152885,41.253668,57.3663,1626.6404
-97.152849,41.253669,40.1843,1626.9685
-97.152813,41.253669,15.3488,1626.6404
