lat,lon,val,elevation_,soil
41.24995647297297,-97.15572081081079,51.00333011027943,1622.9002400000004,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.24995647297297,-97.15561371621621,43.87124999403674,1623.6220399999993,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.24995647297297,-97.15550662162164,36.74329167733528,1624.0813599999994,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250007945945946,-97.1558279054054,57.23908483545398,1622.90024,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250007945945946,-97.15572081081079,50.23551433559196,1622.9002400000004,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250007945945946,-97.15561371621621,42.119218406425134,1623.6220399999993,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250007945945946,-97.15550662162164,34.28003110798445,1624.0813599999994,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250007945945946,-97.15539952702706,28.188239052942034,1625.1968599999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25005941891892,-97.1558279054054,57.099111732094876,1622.90024,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25005941891892,-97.15572081081079,49.371435010078535,1622.9002399999995,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25005941891892,-97.15561371621621,40.659766760490996,1623.22834,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25005941891892,-97.15550662162164,32.45746100116565,1624.0813599999994,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25005941891892,-97.15539952702706,26.31780835679691,1625.1968599999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25005941891892,-97.15529243243245,23.55848698769982,1623.7532799999994,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25005941891892,-97.15518533783785,24.970432262660363,1623.0971,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.1558279054054,56.816984802540105,1624.2126,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.15572081081079,48.869475996432115,1623.0971,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.15561371621621,40.070943704562886,1623.2283400000001,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.15550662162164,31.94047741795004,1624.14698,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.15539952702706,26.03383366353568,1624.0157399999996,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.15529243243245,23.6490316928791,1623.7532800000001,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.15518533783785,25.54029618796245,1620.86614,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.25011089189189,-97.15507824324324,31.70882174855889,1620.86614,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.1558279054054,56.60995554534405,1624.86878,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15572081081079,49.02936421210293,1624.14698,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15561371621621,40.72444651389087,1623.1627399999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15550662162164,33.15244416481172,1623.3595799999996,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15539952702706,27.782306561379013,1623.6220399999993,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15529243243245,25.818153875129706,1622.5065600000007,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15518533783785,27.935112475391808,1620.86614,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15507824324324,34.08992632897929,1620.86614,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15497114864864,43.464987566345826,1621.65354,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250162364864856,-97.15486405405407,54.58214917189103,1623.4251799999995,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.1558279054054,56.53985407289967,1624.8687799999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15572081081079,49.92780627111978,1624.14698,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15561371621621,42.7080265167195,1623.9501399999995,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15550662162164,36.18874611856085,1623.1627399999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15539952702706,31.66399707625925,1623.0314999999996,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15529243243245,30.17112258831233,1622.5065599999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15518533783785,32.264734925662445,1621.12862,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15507824324324,37.85969163414652,1620.86614,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15497114864864,46.19243671514557,1621.7847800000002,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15486405405407,55.931333446014406,1624.0157199999999,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15475695945946,65.43214676983052,1624.3438199999998,"Olbut-Butler silt loams, 0 to 1 percent slopes"
41.250213837837826,-97.15464986486488,73.09184323450401,1624.27824,"Olbut-Butler silt loams, 0 to 1 percent slopes"
