lon,lat,yld_vol_dr,elevation_
-97.150039,41.249959,44.2014,1627.2966
-97.150049,41.249961,121.9496,1627.6247
-97.150065,41.249962,116.7079,1627.9528
-97.15009,41.249963,56.2101,1627.9528
-97.149942,41.249967,53.3832,1626.6404
-97.14992,41.249966,56.3234,1626.6404
-97.149899,41.249965,71.6813,1626.6404
-97.149877,41.249965,47.2294,1626.3123
-97.149854,41.249965,54.026,1626.3123
-97.149831,41.249965,50.6234,1626.6404
-97.149808,41.249965,54.3444,1626.6404
-97.149785,41.249964,55.0896,1626.6404
-97.149761,41.249965,49.6861,1626.6404
-97.149738,41.249965,56.1962,1626.6404
-97.149713,41.249964,54.2541,1626.6404
-97.149686,41.249963,56.364,1626.3123
-97.149659,41.249963,53.3607,1626.3123
-97.149631,41.249962,53.5882,1626.3123
-97.149605,41.249961,48.831,1626.3123
-97.149578,41.249961,59.611,1626.3123
-97.149551,41.249961,53.8689,1626.3123
-97.149523,41.24996,54.1636,1626.3123
-97.149495,41.249961,52.3349,1626.3123
-97.149465,41.249961,55.1984,1626.3123
-97.149435,41.24996,54.0806,1626.3123
-97.149404,41.24996,51.1775,1626.3123
-97.149374,41.249961,65.7044,1626.3123
-97.149343,41.24996,71.2624,1625.9843
-97.149313,41.249959,67.8075,1626.3123
-97.149283,41.249958,64.5922,1626.3123
-97.149252,41.249958,65.2775,1625.9843
-97.149221,41.249958,61.9931,1625.9843
-97.149191,41.249957,64.4654,1625.9843
-97.149159,41.249957,60.8158,1625.9843
-97.149126,41.249958,60.3996,1625.9843
-97.149092,41.249957,66.1846,1626.3123
-97.149056,41.249957,70.8413,1625.9843
-97.149019,41.249958,54.8885,1626.3123
-97.148983,41.249959,48.5693,1625.9843
-97.148947,41.249957,60.1826,1625.9843
-97.148912,41.249957,67.6314,1625.9843
-97.148877,41.249956,60.6553,1625.9843
-97.148842,41.249956,55.6661,1626.3123
-97.148807,41.249955,54.83,1626.3123
-97.148769,41.249955,49.4955,1626.3123
-97.148733,41.249956,45.6325,1626.6404
-97.148695,41.249955,56.3623,1626.3123
-97.148657,41.249956,62.4709,1626.3123
-97.148619,41.249956,65.4136,1626.3123
-97.148581,41.249956,62.9374,1625.9843
-97.148544,41.249956,65.4224,1626.3123
-97.148508,41.249957,60.3626,1626.3123
-97.148471,41.249958,60.396,1626.3123
-97.148437,41.249958,64.0889,1626.3123
-97.148404,41.249959,61.9347,1626.3123
-97.14837,41.24996,56.6449,1626.6404
-97.148336,41.24996,62.5823,1626.3123
-97.148305,41.249961,66.5236,1626.3123
-97.148273,41.249961,52.1705,1626.3123
-97.148242,41.249963,42.3668,1626.3123
-97.148211,41.249966,38.8462,1626.3123
-97.14818,41.249969,29.0785,1626.3123
-97.148149,41.249976,38.1112,1626.3123
-97.148119,41.249983,55.8295,1626.3123
-97.148092,41.249995,41.5153,1626.3123
-97.148073,41.250005,38.9071,1626.3123
-97.148059,41.250016,42.5896,1626.6404
-97.148045,41.250031,29.0625,1626.6404
-97.148035,41.250048,32.4215,1626.3123
-97.148032,41.250064,43.4926,1625.9843
-97.14803,41.250079,49.1783,1625.9843
-97.14803,41.250096,46.6316,1625.9843
-97.148029,41.250116,46.8425,1626.3123
-97.14803,41.250136,52.5391,1626.3123
-97.148032,41.250158,61.3275,1625.9843
-97.148032,41.25018,52.2885,1625.9843
-97.148031,41.250203,61.9284,1625.9843
-97.148031,41.250226,59.9754,1625.9843
-97.148031,41.250248,48.8592,1625.9843
-97.14803,41.25027,46.6974,1625.9843
-97.148031,41.250292,55.4119,1625.9843
-97.148031,41.250315,52.0247,1625.9843
-97.148032,41.250337,58.3922,1626.3123
-97.148033,41.250361,44.6216,1626.3123
-97.148033,41.250385,38.6136,1625.9843
-97.148032,41.250409,63.8802,1626.3123
-97.148033,41.250433,62.0171,1626.3123
-97.148033,41.250456,42.6937,1626.3123
-97.148034,41.25048,60.4497,1626.3123
-97.148033,41.250504,44.4756,1626.3123
-97.148034,41.250529,54.5126,1626.3123
-97.148033,41.250556,70.7861,1626.3123
-97.148035,41.250584,65.7465,1626.6404
-97.148035,41.250612,62.7251,1626.9685
-97.148036,41.25064,54.3574,1626.9685
-97.148037,41.250668,39.6367,1626.9685
-97.148037,41.250696,33.7686,1627.2966
-97.148038,41.250725,32.7625,1627.2966
-97.148038,41.250753,33.6499,1627.2966
-97.148038,41.25078,34.5164,1627.6247
-97.148037,41.250807,32.8739,1627.9528
-97.148036,41.250836,25.5944,1627.9528
-97.148036,41.250864,23.6913,1627.6247
-97.148037,41.250891,27.5497,1627.6247
-97.148037,41.250913,31.7031,1627.2966
-97.148036,41.250934,34.8251,1627.2966
-97.148037,41.250948,57.7068,1627.2966
-97.148037,41.250962,93.638,1627.2966
-97.148039,41.250985,39.9676,1627.6247
-97.148039,41.251012,28.2548,1627.2966
-97.14804,41.251038,35.5883,1627.2966
-97.148041,41.251064,51.1059,1627.2966
-97.14804,41.25109,53.3661,1627.2966
-97.148041,41.251115,62.6451,1627.2966
-97.148041,41.251141,69.4698,1627.2966
-97.148041,41.251166,72.1613,1627.2966
-97.14804,41.251194,68.5214,1627.2966
-97.14804,41.251222,71.6219,1627.2966
-97.148041,41.25125,76.8085,1627.2966
-97.148041,41.251277,75.8853,1627.2966
-97.148042,41.251304,59.3944,1627.2966
-97.148043,41.251325,54.0973,1627.6247
-97.148043,41.251346,52.3613,1627.6247
-97.148044,41.251372,40.3495,1627.9528
-97.148043,41.251399,56.9964,1627.9528
-97.148043,41.251427,46.6175,1627.9528
-97.148043,41.251454,42.3383,1628.2808
-97.148044,41.251481,41.6952,1627.9528
-97.148045,41.251508,39.2526,1628.2808
-97.148045,41.251535,42.5409,1628.6089
-97.148046,41.251562,39.7088,1628.6089
-97.148045,41.251589,38.4159,1628.6089
-97.148045,41.251616,41.2571,1628.6089
-97.148045,41.251644,35.0915,1628.6089
-97.148047,41.251671,35.2599,1628.6089
-97.148048,41.251698,37.2364,1628.6089
-97.148048,41.251726,40.6911,1628.6089
-97.148048,41.251754,46.7081,1628.6089
-97.148048,41.251781,44.6341,1628.6089
-97.148049,41.251809,65.87,1628.6089
-97.148049,41.251835,60.4777,1628.6089
-97.148048,41.251858,55.5713,1628.6089
-97.148048,41.251877,55.5121,1628.6089
-97.148049,41.251896,68.4951,1628.2808
-97.14805,41.251916,71.0399,1628.2808
-97.148052,41.25194,45.9239,1628.2808
-97.148054,41.251959,47.6376,1628.2808
-97.148055,41.251975,72.0514,1628.2808
-97.148056,41.251996,61.7092,1628.2808
-97.148057,41.252021,54.0213,1627.9528
-97.148057,41.252045,35.9044,1627.9528
-97.148057,41.252064,23.2748,1627.6247
-97.148058,41.252075,192.4149,1627.6247
-97.148057,41.252091,82.8245,1627.6247
-97.148056,41.252109,78.7391,1627.9528
-97.148055,41.25213,58.7777,1627.9528
-97.148054,41.252151,69.0746,1628.2808
-97.148054,41.252173,79.7278,1628.2808
-97.148054,41.252198,62.2531,1628.2808
-97.148053,41.252223,59.8164,1628.2808
-97.148054,41.252248,61.9009,1628.2808
-97.148055,41.252272,60.938,1628.2808
-97.148054,41.252297,56.0634,1628.2808
-97.148054,41.252322,63.8331,1628.2808
-97.148055,41.25234,81.5175,1628.2808
-97.148055,41.252363,81.3528,1627.9528
-97.148055,41.252389,73.2863,1628.2808
-97.148054,41.252414,64.5803,1628.2808
-97.148055,41.252441,72.9094,1628.2808
-97.148055,41.252466,72.4428,1628.2808
-97.148055,41.252492,66.5735,1628.2808
-97.148055,41.252518,50.2876,1628.2808
-97.148054,41.252545,38.7142,1627.9528
-97.148063,41.252627,61.6316,1626.3123
-97.148063,41.25265,66.2548,1626.3123
-97.148063,41.252675,67.2155,1625.9843
-97.148063,41.252698,64.9002,1625.9843
-97.148064,41.252721,64.9915,1625.9843
-97.148063,41.252745,66.8576,1625.9843
-97.148065,41.252768,55.2064,1625.9843
-97.148067,41.252792,56.4311,1626.3123
-97.148065,41.252815,69.4852,1626.3123
-97.148065,41.25284,72.1839,1626.3123
-97.148066,41.252865,66.5967,1626.6404
-97.148067,41.25289,68.3633,1626.6404
-97.148068,41.252915,57.6983,1626.9685
-97.148067,41.25294,59.9019,1626.6404
-97.148068,41.252965,55.5725,1626.6404
-97.148068,41.252989,63.4481,1626.9685
-97.148069,41.253014,61.7092,1626.9685
-97.14807,41.253039,66.495,1627.2966
-97.14807,41.253064,56.6647,1627.2966
-97.148071,41.253089,78.824,1626.9685
-97.14807,41.253113,69.1359,1626.9685
-97.14807,41.253139,70.1668,1626.6404
-97.14807,41.253163,70.9284,1626.6404
-97.148071,41.253188,65.9725,1626.6404
-97.148072,41.253214,66.7767,1626.6404
-97.148073,41.253239,67.1088,1626.6404
-97.148073,41.253263,71.6054,1626.6404
-97.148073,41.253288,64.5515,1626.6404
-97.148073,41.253313,68.3002,1626.6404
-97.148073,41.253338,56.6348,1626.9685
-97.148072,41.253363,50.4695,1627.2966
-97.148074,41.253388,43.9022,1627.2966
-97.148075,41.253413,39.7245,1627.6247
-97.148075,41.253438,39.5036,1627.6247
-97.148075,41.253465,34.3895,1627.6247
-97.148074,41.253495,40.3039,1627.6247
-97.148075,41.253524,62.6052,1627.6247
-97.148076,41.253554,56.474,1627.6247
-97.148076,41.253584,44.758,1627.2966
-97.148077,41.253613,32.1889,1627.2966
-97.148078,41.253642,27.0839,1627.2966
-97.148079,41.253672,23.4809,1627.2966
-97.148081,41.253701,21.6888,1627.6247
-97.148084,41.253731,15.8074,1627.6247
-97.148095,41.253759,26.3334,1627.6247
-97.148118,41.253781,29.0525,1627.9528
-97.148146,41.253794,33.6153,1627.9528
-97.148176,41.253796,24.9941,1627.9528
-97.148156,41.253664,42.5203,1627.9528
-97.148153,41.253637,38.935,1628.2808
-97.148153,41.253607,42.9741,1628.2808
-97.148152,41.253575,56.6815,1628.2808
-97.148151,41.253543,50.1204,1627.9528
-97.148149,41.253511,57.4221,1627.6247
-97.148148,41.25348,60.0328,1627.6247
-97.148147,41.253448,66.8008,1627.6247
-97.148147,41.253416,65.6677,1627.2966
-97.148144,41.253385,65.5565,1627.2966
-97.148141,41.253355,67.1448,1627.2966
-97.148141,41.253324,64.6002,1627.2966
-97.148141,41.253293,55.5965,1627.2966
-97.14814,41.253262,67.2414,1627.2966
-97.148141,41.253231,75.5351,1627.2966
-97.14814,41.2532,75.8555,1627.2966
-97.14814,41.25317,76.6161,1627.2966
-97.148139,41.253139,74.5543,1627.2966
-97.148139,41.253108,72.1141,1626.9685
-97.148138,41.253077,75.9851,1627.2966
-97.148137,41.253046,76.6163,1627.6247
-97.148138,41.253015,75.2912,1627.6247
-97.148137,41.252984,69.1518,1627.6247
-97.148136,41.252955,72.2228,1627.6247
-97.148135,41.252926,69.9055,1627.6247
-97.148134,41.252897,75.319,1627.6247
-97.148135,41.252868,81.7134,1627.9528
-97.148134,41.252839,80.5175,1627.9528
-97.148134,41.252811,82.3678,1627.9528
-97.148134,41.252782,81.7536,1627.9528
-97.148135,41.252752,72.1298,1627.9528
-97.148135,41.252724,80.5288,1627.9528
-97.148134,41.252695,73.231,1627.9528
-97.148132,41.252666,81.9169,1627.9528
-97.148132,41.252637,76.5578,1627.9528
-97.148131,41.252608,80.4723,1627.9528
-97.14813,41.252579,68.2135,1627.9528
-97.14813,41.252549,74.9641,1627.6247
-97.14813,41.252517,69.4392,1627.6247
-97.148129,41.252485,66.233,1627.6247
-97.14813,41.252454,69.9769,1627.6247
-97.14813,41.252423,69.0176,1627.9528
-97.148131,41.252391,66.6134,1628.2808
-97.148131,41.25236,74.6202,1628.2808
-97.148131,41.252329,71.9886,1628.6089
-97.148132,41.252298,59.3502,1628.6089
-97.148131,41.252271,58.4077,1628.6089
-97.148129,41.252248,72.4305,1628.6089
-97.148129,41.252224,67.8329,1628.6089
-97.148129,41.252199,76.5619,1628.6089
-97.148129,41.252174,70.9097,1628.6089
-97.148129,41.252149,63.9582,1628.6089
-97.14813,41.252124,61.786,1628.937
-97.14813,41.252097,66.3552,1629.2651
-97.148129,41.252069,58.8133,1628.937
-97.148129,41.252042,66.1908,1628.937
-97.148128,41.252014,61.3807,1628.937
-97.148127,41.251987,68.9043,1628.937
-97.148125,41.25196,64.8263,1628.937
-97.148125,41.251933,69.963,1628.937
-97.148124,41.251906,82.4125,1629.2651
-97.148122,41.251879,75.3214,1628.937
-97.148121,41.251852,72.274,1629.2651
-97.148121,41.251825,72.4894,1628.937
-97.148122,41.251798,74.4397,1628.937
-97.148122,41.25177,68.1376,1628.937
-97.148121,41.251744,67.5448,1628.6089
-97.148121,41.251718,75.5607,1628.6089
-97.14812,41.251692,76.7427,1628.6089
-97.14812,41.251665,70.2091,1628.6089
-97.148119,41.251638,66.2184,1628.2808
-97.14812,41.251611,70.9277,1627.9528
-97.14812,41.251584,68.5257,1627.9528
-97.148119,41.251557,75.9945,1627.9528
-97.148118,41.25153,58.2121,1628.2808
-97.148119,41.251503,69.1657,1627.9528
-97.148119,41.251476,65.3419,1628.2808
-97.148119,41.251449,62.3837,1627.9528
-97.148119,41.251419,63.6156,1628.2808
-97.148118,41.25139,61.6413,1628.2808
-97.148118,41.25136,62.1527,1628.2808
-97.148118,41.25133,67.9801,1628.2808
-97.148117,41.251301,71.2659,1628.2808
-97.148116,41.251272,70.9512,1628.2808
-97.148116,41.251242,70.1978,1628.2808
-97.148116,41.251212,67.0024,1628.2808
-97.148116,41.251182,51.36,1628.2808
-97.148116,41.251152,34.1046,1628.2808
-97.148116,41.251122,45.9295,1627.9528
-97.148116,41.251092,55.242,1627.9528
-97.148117,41.251062,56.9094,1628.2808
-97.148116,41.251032,46.1868,1628.2808
-97.148114,41.251002,36.8181,1628.2808
-97.148112,41.250972,32.4967,1627.9528
-97.14811,41.250943,29.7047,1627.9528
-97.148109,41.250911,31.7669,1627.9528
-97.148109,41.250878,30.4706,1627.9528
-97.148109,41.250847,31.0273,1627.9528
-97.148108,41.250815,31.1836,1627.9528
-97.148108,41.250784,26.5589,1627.6247
-97.148108,41.250753,35.7305,1627.6247
-97.148108,41.250721,48.3476,1627.6247
-97.148109,41.25069,43.7288,1627.6247
-97.148109,41.250658,32.3631,1627.6247
-97.148109,41.250626,45.5903,1627.2966
-97.148109,41.250595,48.5319,1627.2966
-97.148109,41.250563,61.4582,1627.2966
-97.148108,41.250531,58.205,1626.9685
-97.148107,41.250499,54.2603,1626.9685
-97.148105,41.250468,55.7016,1626.6404
-97.148105,41.250436,56.5839,1626.6404
-97.148105,41.250405,54.3954,1626.6404
-97.148105,41.250374,59.8827,1626.6404
-97.148104,41.250342,56.6532,1626.6404
-97.148104,41.250311,54.6747,1626.6404
-97.148104,41.250279,55.6869,1626.6404
-97.148105,41.250248,42.9522,1626.6404
-97.148105,41.250216,33.1825,1626.6404
-97.148104,41.250185,27.8407,1626.6404
-97.148102,41.250154,28.301,1626.6404
-97.148101,41.250123,37.0151,1626.6404
-97.148101,41.250096,45.9165,1626.6404
-97.148101,41.250074,40.0014,1626.6404
-97.148104,41.250048,28.3528,1626.9685
-97.148287,41.250008,64.7785,1625
-97.148324,41.250008,62.6277,1625
-97.148361,41.250008,74.4472,1625
-97.148397,41.250009,75.9916,1625
-97.148433,41.250008,70.8115,1625
-97.148469,41.250008,62.4676,1625
-97.148506,41.250008,67.6254,1625
-97.148544,41.250008,51.8015,1625
-97.148583,41.250008,45.8788,1624.6719
-97.148621,41.250007,46.5131,1624.6719
-97.148659,41.250006,52.0745,1624.6719
-97.148697,41.250007,54.3893,1625
-97.148738,41.250005,50.0391,1625
-97.148779,41.250004,52.7656,1625.3281
-97.148824,41.250003,52.6348,1625.3281
-97.148869,41.250004,49.3476,1625.3281
-97.148912,41.250003,54.5892,1625.6562
-97.148957,41.250003,59.4887,1625.6562
-97.149002,41.250003,48.1828,1625.6562
-97.149045,41.250003,56.6916,1625.9843
-97.14909,41.250003,58.2942,1625.9843
-97.149134,41.250003,61.4329,1625.9843
-97.149178,41.250002,54.7158,1625.6562
-97.149222,41.250004,53.6781,1625.6562
-97.149266,41.250004,54.6361,1625.3281
-97.149311,41.250004,48.4579,1625.6562
-97.149352,41.250004,39.0829,1625.6562
-97.149385,41.250003,46.1378,1625.3281
-97.149417,41.250002,56.2411,1625.3281
-97.149448,41.250002,56.9695,1625.3281
-97.149481,41.250002,50.207,1625.3281
-97.149513,41.250002,49.3439,1625
-97.149545,41.250002,47.095,1625
-97.149577,41.250002,46.6489,1625
-97.14961,41.250002,63.0907,1625
-97.149642,41.250002,52.492,1625
-97.149674,41.250002,49.2635,1625
-97.149706,41.250003,48.0216,1625
-97.149737,41.250003,49.9846,1625.3281
-97.149769,41.250004,50.7996,1625.3281
-97.149801,41.250004,59.8408,1625.6562
-97.149833,41.250005,65.2597,1625.6562
-97.149867,41.250006,68.1544,1625.3281
-97.149898,41.250007,60.3845,1625.3281
-97.149929,41.250007,59.2578,1625.3281
-97.149961,41.250009,49.2301,1625.3281
-97.149993,41.25001,42.9573,1625.6562
-97.150026,41.250009,47.8834,1625.6562
-97.150059,41.250009,32.2621,1625.6562
-97.150088,41.250011,32.9296,1625.9843
-97.15011,41.250013,43.9468,1626.3123
-97.150048,41.250059,50.2839,1625
-97.150013,41.250058,71.1038,1625.3281
-97.149976,41.250058,76.9792,1625
-97.14994,41.250057,62.1502,1625
-97.149908,41.250057,60.5209,1625
-97.149877,41.250058,67.5101,1625
-97.149846,41.250058,51.9613,1625
-97.149816,41.250058,62.2021,1625.3281
-97.149783,41.250058,68.1467,1625.3281
-97.149749,41.250056,59.6864,1625.3281
-97.149717,41.250056,63.2112,1625
-97.149684,41.250056,59.6658,1625
-97.149651,41.250055,55.4186,1625
-97.14962,41.250055,65.6186,1625
-97.149589,41.250054,57.3897,1625
-97.149558,41.250054,53.7017,1625
-97.149527,41.250054,52.6012,1625
-97.149497,41.250054,56.8321,1625
-97.149465,41.250054,62.3194,1625
-97.149434,41.250055,60.8633,1625
-97.149402,41.250055,61.897,1625
-97.14937,41.250055,74.8564,1625
-97.149334,41.250055,67.516,1625
-97.149299,41.250056,52.6466,1625
-97.149263,41.250056,51.3991,1625
-97.149228,41.250055,52.6466,1625
-97.14919,41.250055,48.8523,1625
-97.149153,41.250056,49.0733,1625
-97.149114,41.250056,47.7762,1625
-97.149077,41.250056,61.892,1625
-97.14904,41.250055,63.2731,1625
-97.149002,41.250055,59.0998,1625
-97.148964,41.250056,59.0668,1625
-97.148927,41.250055,54.1414,1625
-97.148889,41.250055,61.792,1625
-97.14885,41.250055,62.6131,1625
-97.148813,41.250055,61.6062,1625.3281
-97.148776,41.250055,53.2892,1625.6562
-97.148738,41.250055,45.1565,1625.9843
-97.1487,41.250055,55.2521,1625.9843
-97.148662,41.250054,64.0794,1626.3123
-97.148624,41.250054,74.1703,1626.3123
-97.148584,41.250055,69.7701,1626.3123
-97.148541,41.250055,60.4752,1626.3123
-97.148498,41.250056,66.5354,1626.6404
-97.148455,41.250056,73.9803,1626.3123
-97.148413,41.250056,71.6174,1626.3123
-97.148369,41.250056,68.8123,1626.3123
-97.148332,41.250057,69.9996,1626.3123
-97.148294,41.250058,80.1172,1625.9843
-97.148257,41.250059,80.1523,1626.3123
-97.148219,41.25006,59.5268,1626.3123
-97.148182,41.250062,36.7337,1626.3123
-97.148159,41.25011,87.7445,1626.3123
-97.148159,41.250139,61.3121,1626.3123
-97.14816,41.250169,57.4477,1626.3123
-97.148161,41.2502,40.0069,1626.3123
-97.148163,41.250231,37.7434,1626.3123
-97.148164,41.250262,47.5844,1626.3123
-97.148165,41.250294,44.5007,1626.3123
-97.148166,41.250325,27.9508,1626.3123
-97.148167,41.250356,24.4512,1626.6404
-97.148168,41.250388,28.6313,1626.6404
-97.148168,41.250419,33.7692,1626.6404
-97.148168,41.250451,49.4187,1626.6404
-97.148168,41.250481,59.2134,1626.9685
-97.148169,41.250513,53.2221,1626.9685
-97.14817,41.250544,38.7751,1626.9685
-97.14817,41.250575,49.8339,1627.2966
-97.148171,41.250607,62.243,1626.9685
-97.148171,41.250638,67.796,1626.6404
-97.148171,41.250669,65.061,1626.6404
-97.14817,41.250701,67.3397,1626.9685
-97.14817,41.250733,59.3971,1626.9685
-97.14817,41.250764,62.388,1626.9685
-97.148171,41.250795,51.004,1626.3123
-97.148172,41.250825,67.3677,1626.3123
-97.148171,41.250856,63.2485,1626.3123
-97.148171,41.250888,65.6657,1625.9843
-97.148172,41.250919,65.9575,1625.9843
-97.148172,41.250949,64.2831,1625.9843
