,lat,lon,val,elevation_,soil
0,41.20317928378379,-97.22397451351351,40.14818875420901,1602.0341400000002,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1,41.20317928378379,-97.22391127027029,38.35136141360253,1598.8189200000004,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
2,41.20317928378379,-97.22384802702706,36.44194466729145,1598.2939800000001,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
3,41.203226567567576,-97.22403775675676,44.83050584536576,1603.14962,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
4,41.203226567567576,-97.22397451351351,43.625085437423984,1602.0341400000002,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
5,41.203226567567576,-97.22391127027029,41.87217621192585,1600.1312599999999,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
6,41.203226567567576,-97.22384802702706,40.078570132037775,1598.0314999999996,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
7,41.203226567567576,-97.22378478378378,38.69384879086636,1597.44094,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
8,41.20327385135136,-97.22403775675676,47.14722740442546,1603.14962,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
9,41.20327385135136,-97.22397451351351,46.0056499410025,1603.41208,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
10,41.20327385135136,-97.22391127027029,44.38197881020909,1601.04988,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
11,41.20327385135136,-97.22384802702706,42.80870081856315,1599.0813599999994,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
12,41.20327385135136,-97.22378478378378,41.74099884058091,1597.76902,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
13,41.20327385135136,-97.22372154054054,41.45017750625705,1597.76902,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
14,41.20327385135136,-97.2236582972973,41.96499071426538,1596.32546,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
15,41.20332113513514,-97.22403775675676,48.20721896852212,1604.00262,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
16,41.20332113513514,-97.22397451351351,47.17490467427625,1603.41208,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
17,41.20332113513514,-97.22391127027029,45.75188731057132,1601.44356,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
18,41.20332113513514,-97.22384802702706,44.48309689728678,1599.08136,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
19,41.20332113513514,-97.22378478378378,43.815973885180256,1599.08136,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
20,41.20332113513514,-97.22372154054054,43.99221387139772,1597.7690200000004,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
21,41.20332113513514,-97.2236582972973,44.99275834477053,1597.83466,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
22,41.20332113513514,-97.22359505405407,46.55275891873066,1594.02886,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
23,41.20336841891892,-97.22403775675676,48.07965286539735,1604.00262,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
24,41.20336841891892,-97.22397451351351,47.188721810851966,1603.60892,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
25,41.20336841891892,-97.22391127027029,46.01391295240806,1601.44356,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
26,41.20336841891892,-97.22384802702706,45.10010374994393,1600.1968399999996,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
27,41.20336841891892,-97.22378478378378,44.876197242418606,1599.80314,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
28,41.20336841891892,-97.22372154054054,45.54762987731885,1600.19686,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
29,41.20336841891892,-97.2236582972973,47.0462247537451,1598.8845199999996,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
30,41.20336841891892,-97.22359505405407,49.0531591390472,1596.32544,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
31,41.20336841891892,-97.2235318108108,51.089640281471866,1595.0131,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
32,41.20336841891892,-97.22346856756756,52.65019292223438,1593.70078,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
33,41.20341570270271,-97.22403775675676,47.01152599042381,1604.00262,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
34,41.20341570270271,-97.22397451351351,46.278656255043956,1603.80576,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
35,41.20341570270271,-97.22391127027029,45.36975370086832,1602.4278199999999,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
36,41.20341570270271,-97.22384802702706,44.81925987566035,1602.0341199999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
37,41.20341570270271,-97.22378478378378,45.03076193986463,1600.85302,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
38,41.20341570270271,-97.22372154054054,46.1721950283183,1600.7217999999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
39,41.20341570270271,-97.2236582972973,48.13092869182911,1600.5249399999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
40,41.20341570270271,-97.22359505405407,50.543325794500674,1599.34384,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41,41.20341570270271,-97.2235318108108,52.891809732913494,1596.32544,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
42,41.20341570270271,-97.22346856756756,54.64292536968749,1595.34118,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
