lon,lat,yld_vol_dr,elevation_
-97.110106,41.253758,138.0166,1626.3123
-97.110106,41.253786,150.8468,1626.9685
-97.110103,41.253815,144.2024,1626.3123
-97.110104,41.253842,146.115,1626.9685
-97.110104,41.253868,164.7279,1627.6247
-97.110105,41.253897,149.9604,1629.2651
-97.110105,41.253926,171.6277,1630.9055
-97.110106,41.253956,171.1676,1632.5459
-97.110106,41.253984,166.6635,1633.8583
-97.110106,41.254013,141.6296,1635.1706
-97.110106,41.254041,150.1424,1636.4829
-97.110106,41.254069,165.536,1637.4672
-97.110105,41.254098,202.5186,1638.7795
-97.110105,41.254126,197.7573,1639.7638
-97.110105,41.254154,170.8751,1640.4199
-97.110104,41.254182,171.9879,1641.4042
-97.110105,41.254209,146.5665,1642.3885
-97.110104,41.254238,131.7112,1642.7165
-97.110107,41.254267,126.5724,1643.0446
-97.110111,41.254296,145.3915,1642.7165
-97.110116,41.254325,138.2782,1642.7165
-97.110123,41.254353,127.7639,1642.3885
-97.110127,41.25438,151.3518,1641.7323
-97.110132,41.254408,143.3752,1641.4042
-97.110135,41.254436,132.2081,1641.0761
-97.110137,41.254464,119.4922,1641.0761
-97.110142,41.25449,122.8838,1641.4042
-97.110144,41.254516,110.1942,1641.7323
-97.110148,41.254544,92.3781,1641.7323
-97.11015,41.254571,79.6609,1641.7323
-97.110153,41.254595,42.1324,1642.0604
-97.110157,41.254621,30.2847,1642.7165
-97.110249,41.254653,45.4414,1645.9974
-97.110289,41.254654,56.3689,1645.6693
-97.110327,41.254654,64.0518,1644.357
-97.110364,41.254654,87.8273,1643.7008
-97.110402,41.254653,100.224,1643.3727
-97.110441,41.254652,119.2295,1643.3727
-97.110479,41.254651,113.9674,1643.0446
-97.110517,41.254649,94.9893,1644.0289
-97.110553,41.254648,105.6277,1644.0289
-97.110586,41.254648,121.6653,1643.7008
-97.110623,41.254648,124.2213,1643.0446
-97.110659,41.254647,128.2537,1642.3885
-97.110696,41.254649,135.0001,1642.3885
-97.110731,41.25465,138.7917,1642.3885
-97.110768,41.254649,122.4791,1642.3885
-97.110804,41.25465,128.5574,1642.7165
-97.11084,41.25465,133.9998,1642.7165
-97.110876,41.254651,136.1489,1642.7165
-97.110913,41.25465,126.4048,1642.0604
-97.110948,41.254651,148.1908,1641.4042
-97.110984,41.254651,148.8279,1641.0761
-97.11102,41.254651,159.1211,1640.748
-97.111055,41.254652,153.0879,1641.0761
-97.111089,41.254654,148.8054,1640.748
