lon,lat,yld_vol_dr,elevation_
-97.148192,41.249963,153.6301,1629.5932
-97.148227,41.24996,159.1657,1629.5932
-97.148262,41.249957,178.7538,1629.9213
-97.148297,41.249955,181.0916,1629.9213
-97.148331,41.249954,165.9002,1629.9213
-97.148367,41.249954,149.5589,1629.5932
-97.148401,41.249954,151.7506,1629.2651
-97.148435,41.249954,169.4508,1629.2651
-97.148469,41.249954,176.897,1629.2651
-97.148503,41.249954,159.703,1628.2808
-97.148537,41.249953,145.5845,1627.9528
-97.148572,41.249954,138.3087,1627.6247
-97.14861,41.249954,104.9979,1627.2966
-97.148649,41.249955,113.2805,1627.2966
-97.148688,41.249955,117.303,1626.9685
-97.148727,41.249956,108.6497,1627.2966
-97.148767,41.249956,94.2362,1627.2966
-97.148806,41.249957,97.0138,1627.2966
-97.148846,41.249957,114.9466,1627.6247
-97.148885,41.249958,142.2846,1627.6247
-97.148925,41.249959,135.3548,1627.6247
-97.148965,41.249956,114.5445,1627.9528
-97.149005,41.249955,112.8072,1627.6247
-97.149046,41.249954,117.1186,1627.6247
-97.149085,41.249954,148.1744,1627.6247
-97.149125,41.249954,159.562,1627.6247
-97.149164,41.249954,158.9375,1627.2966
-97.149204,41.249954,142.9119,1627.2966
-97.149244,41.249955,150.4955,1627.2966
-97.149284,41.249956,157.3653,1627.2966
-97.149323,41.249956,166.2461,1627.6247
-97.149362,41.249957,175.4704,1627.9528
-97.149402,41.249957,174.0002,1628.2808
-97.149443,41.249957,171.0269,1628.2808
-97.149483,41.249957,187.5171,1627.9528
-97.149523,41.249957,206.2916,1627.9528
-97.149563,41.249957,213.135,1628.2808
-97.149602,41.249959,232.0618,1627.9528
-97.149641,41.24996,226.1781,1627.9528
-97.149682,41.24996,221.1594,1628.2808
-97.14972,41.249961,218.4301,1628.2808
-97.149758,41.249962,220.3378,1628.937
-97.149798,41.249961,225.7628,1629.5932
-97.149839,41.249961,259.3786,1629.9213
-97.14988,41.249962,222.0669,1629.9213
-97.149919,41.249962,193.169,1629.5932
-97.149952,41.249965,183.6906,1630.2493
-97.149986,41.249966,167.5396,1630.9055
-97.150023,41.249966,139.6665,1630.9055
-97.150059,41.249966,172.4051,1631.2336
-97.1501,41.249962,126.5001,1631.2336
-97.150134,41.249964,82.4738,1630.9055
-97.150544,41.249958,83.7142,1628.2808
-97.150581,41.249956,88.9468,1627.9528
-97.150618,41.249955,88.6551,1627.9528
-97.150656,41.249955,93.5271,1627.6247
-97.150692,41.249954,77.2343,1627.6247
-97.150729,41.249953,72.9166,1627.2966
-97.150765,41.249953,58.7035,1627.2966
-97.150802,41.249953,55.0542,1627.2966
-97.150842,41.249952,47.3496,1627.2966
-97.150883,41.249952,44.3389,1627.2966
-97.150925,41.249951,31.9329,1626.9685
-97.150967,41.249952,23.6055,1626.9685
-97.151007,41.249953,28.0061,1626.9685
-97.151048,41.249953,27.7609,1627.2966
-97.15109,41.249953,19.6919,1627.2966
-97.151131,41.249953,14.9799,1627.2966
-97.151173,41.249952,22.2745,1626.9685
-97.151213,41.249952,38.954,1626.9685
-97.151255,41.249951,46.6151,1626.9685
-97.151296,41.24995,51.837,1627.2966
-97.151337,41.24995,50.183,1627.2966
-97.151379,41.24995,49.031,1627.2966
-97.15142,41.249949,44.2676,1626.9685
-97.151461,41.249949,53.9304,1626.9685
-97.151502,41.249949,49.7509,1626.9685
-97.151543,41.24995,55.7147,1626.9685
-97.151585,41.249949,52.8162,1626.6404
-97.151626,41.249949,61.7564,1626.9685
-97.151667,41.24995,50.3913,1626.6404
