lon,lat,yld_vol_dr,elevation_
-97.149868,41.249956,36.0317,1629.5932
-97.149878,41.249973,31.5361,1628.937
-97.149895,41.249987,28.0253,1628.937
-97.149917,41.249997,25.9314,1628.937
-97.149947,41.249999,6.5935,1628.937
-97.149976,41.249997,12.9276,1628.937
-97.150003,41.249994,12.9287,1629.2651
-97.150032,41.24999,18.2301,1629.2651
-97.150061,41.249987,22.5577,1629.2651
-97.150088,41.249985,22.2804,1628.937
-97.15011,41.249983,44.4625,1628.937
-97.150142,41.249981,32.4917,1628.6089
-97.150178,41.24998,29.3988,1628.6089
-97.150214,41.249979,28.7682,1628.2808
-97.150249,41.249977,30.2557,1627.9528
-97.150284,41.249977,32.8548,1627.6247
-97.150319,41.249978,33.7301,1627.6247
-97.150354,41.249978,37.1588,1627.2966
-97.150389,41.249978,42.6957,1627.6247
-97.150428,41.249978,32.3585,1627.2966
-97.150466,41.249977,31.7662,1627.2966
-97.150506,41.249977,30.4434,1627.2966
-97.150547,41.249976,28.4854,1626.9685
-97.150588,41.249977,29.9551,1627.2966
-97.150628,41.249976,31.4221,1626.9685
-97.150669,41.249976,31.9579,1626.6404
-97.150709,41.249974,32.0933,1626.6404
-97.15075,41.249972,30.669,1626.6404
-97.150791,41.249969,28.2181,1626.3123
-97.150832,41.249967,29.3011,1625.9843
-97.150873,41.249966,27.2425,1625.9843
-97.150913,41.249965,27.6065,1625.9843
-97.150954,41.249965,27.3384,1625.6562
-97.150993,41.249965,26.3407,1625.6562
-97.151029,41.249966,28.9539,1625.3281
-97.151065,41.249966,29.7555,1625.3281
-97.1511,41.249967,30.6685,1625.3281
-97.151117,41.249966,28.6155,1625.3281
-97.15117,41.249964,30.0012,1625.3281
-97.151205,41.249963,30.357,1625.3281
-97.151241,41.249962,31.9991,1625.3281
-97.151277,41.249959,32.9286,1625.3281
-97.151312,41.249958,35.091,1625.3281
-97.151348,41.249957,34.4164,1625
-97.151383,41.249957,33.8807,1625
-97.151419,41.249959,33.683,1625
-97.151454,41.24996,33.5272,1625
-97.151489,41.249961,32.5462,1625
-97.151524,41.249961,31.477,1625
-97.151561,41.249962,33.6803,1625
-97.151597,41.249962,31.0344,1625
-97.151632,41.249963,33.7222,1625
-97.151667,41.249963,33.8392,1625
-97.151702,41.249963,32.2635,1625
-97.151738,41.249964,34.544,1625
-97.151773,41.249965,36.5783,1625
-97.151809,41.249962,32.5763,1625
-97.151844,41.24996,32.1853,1624.6719
-97.15188,41.249959,34.0098,1624.6719
-97.151918,41.249959,34.8962,1625
-97.151957,41.249958,32.473,1625
-97.151999,41.249958,30.379,1624.6719
-97.15204,41.249958,30.7337,1624.6719
-97.152081,41.249957,29.5889,1625
-97.152123,41.249957,27.7022,1625
-97.152166,41.249957,27.771,1624.6719
-97.152208,41.249957,28.6324,1624.6719
-97.152251,41.249957,29.6763,1624.6719
-97.152292,41.24996,29.6666,1624.6719
