lon,lat,yld_vol_dr,elevation_
-97.110088,41.25001,39.8282,1641.0761
-97.110089,41.250031,45.5606,1641.0761
-97.110089,41.250053,39.0207,1641.0761
-97.11009,41.250069,64.1545,1641.4042
-97.11009,41.250087,50.9193,1641.4042
-97.11009,41.250104,50.8984,1641.4042
-97.110091,41.25012,46.5513,1641.4042
-97.110091,41.250137,35.9443,1641.4042
-97.11009,41.250177,50.4283,1639.1076
-97.110091,41.250194,62.2859,1639.1076
-97.110091,41.250212,51.0425,1639.4357
-97.11009,41.250233,46.3835,1639.4357
-97.110093,41.250254,44.5602,1639.4357
-97.110093,41.250275,51.4669,1639.7638
-97.110094,41.250296,37.0567,1639.7638
-97.110095,41.250316,47.04,1639.7638
-97.110096,41.250337,39.8781,1640.0919
-97.110095,41.250359,37.4506,1640.0919
-97.110095,41.25038,31.9464,1640.0919
-97.110095,41.250403,36.9825,1640.0919
-97.110094,41.250424,43.7809,1639.7638
-97.110094,41.250452,33.2835,1639.7638
-97.110094,41.250476,43.707,1639.7638
-97.110093,41.250493,49.2854,1639.7638
-97.110093,41.250516,40.1809,1640.0919
-97.110094,41.250544,46.4417,1640.0919
-97.110094,41.250572,48.6067,1640.0919
-97.110092,41.250599,42.3085,1640.0919
-97.110092,41.250627,36.8214,1640.0919
-97.110092,41.250654,42.1962,1640.0919
-97.110093,41.250682,43.5572,1640.0919
-97.110093,41.250709,43.4917,1640.4199
-97.110093,41.250737,35.79,1640.4199
-97.110094,41.250765,38.2647,1640.4199
-97.110094,41.250792,34.3894,1640.4199
-97.110095,41.25082,36.2607,1640.4199
-97.110096,41.250847,33.608,1640.748
-97.110096,41.250875,42.9405,1640.748
-97.110096,41.250903,31.9431,1640.748
-97.110097,41.250931,37.0778,1640.4199
-97.110097,41.250958,40.4116,1640.4199
-97.110098,41.250986,30.1869,1640.0919
-97.110098,41.251014,29.9459,1640.0919
-97.110099,41.251042,45.7053,1640.0919
-97.110098,41.25107,53.7986,1639.7638
-97.110099,41.251097,33.9962,1639.7638
-97.110098,41.251123,23.8768,1639.4357
-97.110099,41.251144,21.7828,1638.7795
-97.110099,41.25116,29.5657,1638.4514
-97.110099,41.251173,55.9983,1638.4514
-97.110104,41.251187,52.8738,1638.4514
-97.110105,41.251203,28.9496,1637.7953
-97.110104,41.251215,51.6893,1638.4514
-97.110105,41.251228,39.7639,1638.4514
-97.110104,41.251242,47.9311,1638.1234
-97.110103,41.251253,79.1821,1638.4514
-97.110103,41.251266,68.5501,1638.7795
-97.110104,41.25128,46.9123,1638.4514
-97.110104,41.251292,45.5199,1638.7795
-97.110103,41.251307,38.4677,1638.1234
-97.110103,41.251321,47.9917,1638.1234
-97.110102,41.251335,57.7132,1638.1234
-97.110101,41.251347,72.2515,1638.4514
-97.110101,41.251361,63.9097,1638.4514
-97.110101,41.251378,68.9869,1638.7795
-97.110101,41.251396,53.5596,1639.1076
-97.110104,41.25142,35.2284,1639.4357
-97.110103,41.251445,41.0712,1639.4357
-97.110102,41.25147,39.6172,1639.7638
-97.110101,41.251495,52.8045,1639.7638
-97.110101,41.251521,60.9902,1639.7638
-97.110103,41.251547,41.137,1640.0919
-97.110103,41.251573,55.9965,1639.7638
-97.110103,41.251598,48.1046,1639.7638
-97.110104,41.251623,54.0046,1640.0919
-97.110105,41.251649,49.0514,1640.0919
-97.110104,41.251674,51.267,1640.4199
-97.110104,41.2517,52.2984,1640.4199
-97.110104,41.251726,49.4113,1640.4199
-97.110104,41.251751,53.1406,1640.4199
-97.110104,41.251778,48.1181,1640.4199
-97.110104,41.251803,53.12,1640.4199
-97.110105,41.251828,48.7373,1640.4199
-97.110104,41.251854,39.0287,1640.4199
-97.110103,41.25188,47.2182,1640.4199
-97.110103,41.251906,61.2461,1640.0919
-97.110104,41.251931,55.3617,1640.4199
-97.110105,41.251957,62.891,1640.4199
-97.110106,41.251982,39.9575,1640.748
-97.110106,41.252007,46.3514,1640.4199
-97.110107,41.252033,43.051,1640.748
-97.110108,41.252059,29.6951,1640.748
-97.110108,41.252083,42.027,1640.748
-97.110108,41.252097,61.5435,1641.0761
-97.110107,41.252118,43.1376,1641.0761
-97.110109,41.25214,47.6991,1641.0761
-97.110109,41.252162,42.6257,1641.0761
