lat,lon,val,elevation_,soil
41.24994383783783,-97.114422,27.73076032200985,1635.8268,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.24994383783783,-97.11437949999998,29.199655683987164,1635.89242,"Butler silt loam, 0 to 1 percent slopes"
41.24994383783783,-97.114337,30.064748986576838,1636.2861,"Butler silt loam, 0 to 1 percent slopes"
41.24996467567567,-97.11446449999998,26.111386863137326,1635.62994,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.24996467567567,-97.114422,28.041813692708434,1635.89242,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.24996467567567,-97.11437949999998,29.37833871151193,1635.95804,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.24996467567567,-97.114337,30.132160092226936,1636.2860999999998,"Butler silt loam, 0 to 1 percent slopes"
41.24996467567567,-97.1142945,30.38066276247219,1636.74538,"Butler silt loam, 0 to 1 percent slopes"
41.24998551351351,-97.11446449999998,26.38210041097835,1635.43308,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.24998551351351,-97.114422,28.1170201076376,1635.95804,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.24998551351351,-97.11437949999998,29.270291241901713,1636.2204800000002,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.24998551351351,-97.114337,29.87558275693082,1636.4173199999998,"Butler silt loam, 0 to 1 percent slopes"
41.24998551351351,-97.1142945,30.025586923929037,1636.74538,"Butler silt loam, 0 to 1 percent slopes"
41.24998551351351,-97.11425200000001,29.84770479731638,1636.94224,"Butler silt loam, 0 to 1 percent slopes"
41.24998551351351,-97.1142095,29.475931510552627,1636.9422600000007,"Butler silt loam, 0 to 1 percent slopes"
41.25000635135135,-97.11446449999998,26.642436215116124,1635.43308,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25000635135135,-97.114422,28.139181985379576,1635.8268,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25000635135135,-97.11437949999998,29.07206341284818,1635.9579999999999,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25000635135135,-97.114337,29.50091350367976,1636.4173199999998,"Butler silt loam, 0 to 1 percent slopes"
41.25000635135135,-97.1142945,29.53525021003866,1636.74538,"Butler silt loam, 0 to 1 percent slopes"
41.25000635135135,-97.11425200000001,29.30682032953957,1636.28608,"Butler silt loam, 0 to 1 percent slopes"
41.25000635135135,-97.1142095,28.941734255373817,1636.54856,"Butler silt loam, 0 to 1 percent slopes"
41.25000635135135,-97.11416700000001,28.54028014899671,1636.48294,"Butler silt loam, 0 to 1 percent slopes"
41.25002718918918,-97.11446449999998,27.014132795938323,1635.10498,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25002718918918,-97.114422,28.24811931485426,1635.6955599999994,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25002718918918,-97.11437949999998,28.938246489866515,1635.1706,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25002718918918,-97.114337,29.173488776703444,1635.3018,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25002718918918,-97.1142945,29.08168270230609,1636.74538,"Butler silt loam, 0 to 1 percent slopes"
41.25002718918918,-97.11425200000001,28.798492046101718,1636.2860800000005,"Butler silt loam, 0 to 1 percent slopes"
41.25002718918918,-97.1142095,28.439805036590737,1636.1548599999999,"Butler silt loam, 0 to 1 percent slopes"
41.25002718918918,-97.11416700000001,28.085560019952656,1636.48294,"Butler silt loam, 0 to 1 percent slopes"
41.25002718918918,-97.1141245,27.778411450757503,1636.8110000000001,"Butler silt loam, 0 to 1 percent slopes"
41.25002718918918,-97.114082,27.53481632274189,1636.8766,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.11446449999998,27.54231362250169,1635.10498,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25004802702703,-97.114422,28.504416743188585,1635.1706,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25004802702703,-97.11437949999998,28.942922313525468,1634.9081199999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25004802702703,-97.114337,28.9781030138799,1635.3018,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25004802702703,-97.1142945,28.75751641394223,1636.1548400000001,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.11425200000001,28.420962051249052,1635.43308,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.1142095,28.072927998101434,1635.6955599999994,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.11416700000001,27.770488826480783,1636.28608,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.1141245,27.528796502674155,1636.54854,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.114082,27.33967245483539,1636.4829,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.1140395,27.19403586428891,1636.4829,"Butler silt loam, 0 to 1 percent slopes"
41.25004802702703,-97.113997,27.09797682292172,1636.5485199999998,"Butler silt loam, 0 to 1 percent slopes"
41.25006886486486,-97.11446449999998,28.184946354224614,1635.1049799999996,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25006886486486,-97.114422,28.877084662379414,1635.2362199999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25006886486486,-97.11437949999998,29.06584067332799,1634.9081199999998,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
41.25006886486486,-97.114337,28.904062432067747,1635.3018,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
