code,county_id,elevation,id,lat,lon,name,state_abbr
190535,1636,48.8,403,42.4833,-71.2833,BEDFORD,MA
190736,3106,192.0,404,42.2122,-71.1136,BLUE HILL,MA
193213,1417,249.0,405,42.145,-73.4172,GREAT BARRINGTON 5 SW,MA
194105,2851,15.2,406,42.6992,-71.1658,LAWRENCE,MA
195246,1430,21.3,407,41.6333,-70.9333,NEW BEDFORD,MA
196486,3170,13.7,408,41.9819,-70.6961,PLYMOUTH-KINGSTON,MA
196681,835,6.1,409,42.05,-70.1833,PROVINCETOWN,MA
196783,1636,27.4,410,42.5242,-71.1264,READING,MA
198367,1430,6.1,411,41.9003,-71.0658,TAUNTON,MA
198757,3106,50.3,412,42.1608,-71.2458,WALPOLE 2,MA
199316,3106,64.0,413,42.1333,-71.4333,WEST MEDWAY,MA
200032,3187,231.6,414,41.9164,-84.0158,ADRIAN 2 NNE,MI
200128,2800,228.6,415,42.58,-85.7892,ALLEGAN 5NE,MI
200146,1845,224.0,416,43.3864,-84.6492,ALMA,MI
200230,1656,274.3,417,42.2947,-83.7108,ANN ARBOR U OF,MI
200779,2020,283.5,418,43.7072,-85.4822,BIG RAPIDS WTR WKS,MI
201439,610,487.4,419,46.5192,-87.9858,CHAMPION VAN RIPER PK,MI
201486,712,265.2,420,46.3414,-86.9242,CHATHAM EXP FARM 2,MI
201492,459,179.2,421,45.6528,-84.4725,CHEBOYGAN,MI
201675,526,299.9,422,41.9622,-84.9925,COLDWATER ST SCHOOL,MI
202423,2179,178.6,423,44.2839,-83.5036,EAST TAWAS,MI
202737,551,227.1,424,45.6667,-86.7167,FAYETTE 4 SW,MI
203632,1626,234.7,425,43.6747,-86.4239,HART 3 WSW,MI
203823,1682,329.2,426,41.9353,-84.6411,HILLSDALE,MI
204090,2311,326.4,427,45.7858,-88.0842,IRON MT KINGSFORD WWTP,MI
204104,1163,435.9,428,46.4656,-90.1892,IRONWOOD,MI
204244,2524,289.6,429,42.2833,-85.6,KALAMAZOO STATE HOSP,MI
205650,2289,176.8,431,42.6083,-82.8183,MT CLEMENS ANG BASE,MI
205662,3076,242.6,432,43.5858,-84.7697,MT PLEASANT UNIV,MI
205690,712,207.3,433,46.4122,-86.6625,MUNISING,MI
205816,1134,259.1,434,46.3133,-85.5106,NEWBERRY 3S,MI
206300,217,222.5,435,43.0161,-84.18,OWOSSO WWTP,MI
207690,117,189.0,436,42.4011,-86.2833,SOUTH HAVEN,MI
207812,930,442.0,437,46.0556,-88.6275,STAMBAUGH 2SSE,MI
210018,1206,276.5,438,47.2992,-96.5161,ADA,MN
210075,115,374.9,439,43.6064,-93.3019,ALBERT LEA 3 SE,MN
210252,1233,258.2,440,48.3311,-96.8253,ARGYLE,MN
210515,295,323.7,441,48.7094,-94.5869,BAUDETTE,MN
211465,3202,219.5,442,44.8,-93.5833,CHASKA,MN
211630,2326,385.6,443,46.7047,-92.5253,CLOQUET,MN
212142,1164,413.0,444,46.8372,-95.8372,DETROIT LAKES 1 NNE,MN
212645,2188,440.4,445,47.4581,-92.5303,EVELETH WWTP,MN
212698,2615,361.8,446,43.6447,-94.4656,FAIRMONT,MN
212737,1836,298.7,447,44.6697,-93.17,FARMINGTON 3 NW,MN
212916,3117,399.3,448,47.5636,-95.7244,FOSSTON 1 E,MN
213290,1832,411.5,449,43.7047,-92.5644,GRAND MEADOW,MN
213303,1460,399.3,450,47.2436,-93.4975,GRAND RPDS FOREST LAB,MN
214106,3041,454.2,451,47.2256,-95.1919,ITASCA UNIV OF MINN,MN
214652,1798,396.8,452,47.2467,-94.2228,LEECH LAKE,MN
215175,1460,422.8,453,47.6308,-93.6522,MARCELL 5NE,MN
215400,2234,310.9,454,45.1219,-95.9269,MILAN 1 NW,MN
215435,2738,265.8,455,44.8831,-93.2289,MINNEAPOLIS/ST PAUL AP,MN
215563,68,300.2,456,44.9364,-95.7536,MONTEVIDEO 1 SW,MN
215615,1627,310.3,457,45.8775,-93.3147,MORA,MN
215638,2397,347.5,458,45.5903,-95.8747,MORRIS WC EXP STN,MN
215887,2802,271.3,459,44.3006,-94.4897,NEW ULM 2 SE,MN
216152,502,335.3,460,44.7628,-94.9297,OLIVIA 3E,MN
216360,821,437.1,461,46.9006,-95.0678,PARK RAPIDS 2 S,MN
216547,2015,381.0,462,46.6694,-94.1089,PINE RIVER DAM,MN
216565,2716,519.7,463,44.0139,-96.3258,PIPESTONE,MN
217087,3189,319.1,464,48.8486,-95.7675,ROSEAU,MN
217405,2830,259.1,465,44.3222,-93.9656,ST PETER,MN
217460,772,376.1,466,46.7953,-93.3211,SANDY LAKE DAM LIBBY,MN
218419,1867,190.5,467,47.0258,-91.6653,TWO HARBORS,MN
218618,1798,429.8,468,47.0744,-94.57,WALKER AH GWAH CHING,MN
219046,2296,338.3,469,43.7692,-94.1872,WINNEBAGO,MN
219249,1396,300.2,470,44.2992,-92.6661,ZUMBROTA,MN
220021,263,60.4,471,33.83,-88.5214,ABERDEEN,MS
220488,2358,67.1,472,34.3061,-89.9806,BATESVILLE 2 SW,MS
220955,1878,149.4,473,34.6628,-88.5797,BOONEVILLE,MS
221094,947,132.6,474,31.5447,-90.4581,BROOKHAVEN CITY,MS
221389,3190,76.2,475,32.6714,-90.0361,CANTON 4N,MS
221707,2316,52.7,476,34.1864,-90.5572,CLARKSDALE,MS
221865,221,45.7,477,31.2503,-89.8361,COLUMBIA,MS
221880,809,44.2,478,33.4678,-88.3847,COLUMBUS,MS
221962,906,117.3,479,34.8792,-88.6178,CORINTH 7 SW,MS
222094,1936,148.4,480,31.9461,-90.3775,CRYSTAL SPGS EXP STN,MS
223107,288,137.2,481,32.36,-89.4208,FOREST,MS
223605,776,38.1,482,33.3592,-91.06,GREENVILLE,MS
223887,1456,117.3,483,31.2547,-89.3392,HATTIESBURG 5SW,MS
223975,3027,115.8,484,34.8161,-89.9853,HERNANDO,MS
224173,2435,147.2,485,34.8219,-89.4347,HOLLY SPRINGS 4 N,MS
224776,1821,125.0,486,33.0583,-89.5797,KOSCIUSKO,MS
224939,3038,68.6,487,31.6756,-89.1236,LAUREL,MS
225247,401,177.1,488,33.1353,-89.0711,LOUISVILLE,MS
225987,1853,58.2,489,31.5519,-90.1058,MONTICELLO,MS
226009,2737,35.7,490,33.4519,-90.5094,MOORHEAD,MS
226177,2841,59.4,491,31.5889,-91.3408,NATCHEZ,MS
226718,2355,3.7,492,30.3964,-88.4781,PASCAGOULA 3 NE,MS
227111,1790,123.4,493,34.1381,-88.9983,PONTOTOC EXP STN,MS
227128,1119,95.4,494,30.8408,-89.5453,POPLARVILLE EXP STN,MS
227132,2206,36.6,495,31.985,-90.9719,PORT GIBSON 1 NE,MS
228374,1732,56.4,496,33.4692,-88.7822,STATE UNIV,MS
229079,907,124.4,497,34.3803,-89.5358,UNIVERSITY,MS
229400,1486,94.5,498,34.1583,-89.6311,WATER VALLEY,MS
229426,2087,2.4,499,30.2947,-89.3831,WAVELAND,MS
229439,2214,61.0,500,31.6772,-88.6708,WAYNESBORO 2 W,MS
229793,2659,121.9,501,31.0928,-91.2328,WOODVILLE 4 ESE,MS
229860,1800,32.6,502,32.9028,-90.3817,YAZOO CITY 5 NNE,MS
230204,2975,259.7,503,38.1869,-94.0281,APPLETON CITY,MO
230856,1050,270.4,504,39.3447,-91.1711,BOWLING GREEN 1 E,MO
231037,1418,201.8,505,39.4247,-93.1331,BRUNSWICK,MO
231364,563,82.3,506,36.1686,-89.6642,CARUTHERSVILLE,MO
231711,15,234.7,507,38.395,-93.7711,CLINTON,MO
231822,2413,337.7,508,40.2394,-94.6833,CONCEPTION,MO
232289,1999,88.1,509,36.6206,-90.8125,DONIPHAN,MO
232809,2892,282.9,510,37.7922,-90.4103,FARMINGTON,MO
234271,1215,204.2,511,38.585,-92.1825,JEFFERSON CITY WTP,MO
234705,28,298.7,512,37.4994,-94.2697,LAMAR,MO
234825,1389,389.8,513,37.685,-92.6936,LEBANON 2W,MO
234850,2092,304.8,514,38.8803,-94.3358,LEES SUMMIT REED WR,MO
234904,324,251.5,515,39.1828,-93.855,LEXINGTON 3E,MO
235027,2766,326.1,516,37.3908,-93.9489,LOCKWOOD,MO
235253,1518,118.9,517,37.3036,-89.9664,MARBLE HILL,MO
235541,384,244.4,518,39.1756,-91.8861,MEXICO,MO
235671,200,262.1,519,39.4194,-92.4369,MOBERLY,MO
235834,378,442.0,520,37.1528,-92.2636,MTN GROVE 2 N,MO
235976,854,308.2,521,36.8639,-94.36,NEOSHO,MO
237263,1877,355.7,522,37.9572,-91.7758,ROLLA UNI OF MISSOURI,MO
237963,1034,266.7,523,40.2472,-93.7158,SPICKARD 7 W,MO
238051,359,210.3,524,39.9714,-91.8872,STEFFENVILLE,MO
238223,1392,205.7,525,38.9664,-93.4194,SWEET SPRINGS,MO
238466,3020,192.6,526,38.2581,-93.3989,TRUMAN DAM & RSVR,MO
238523,2870,323.1,527,40.475,-93.0031,UNIONVILLE,MO
238725,2065,252.1,528,38.835,-91.1386,WARRENTON 1 N,MO
240199,2909,1609.3,529,46.1314,-112.9569,ANACONDA,MT
240364,749,1240.5,530,47.4931,-112.3964,AUGUSTA,MT
240780,723,1249.7,531,45.8328,-109.9503,BIG TIMBER,MT
241044,1185,1497.5,532,45.6622,-111.0453,BOZEMAN MONTANA ST U,MT
241552,227,1024.1,533,47.2194,-111.71,CASCADE 5 S,MT
241722,415,737.6,534,48.5883,-109.2256,CHINOOK,MT
241737,2619,1172.0,535,47.8206,-112.1919,CHOTEAU,MT
242173,2762,1169.8,536,48.6033,-112.3753,CUT BANK AP,MT
242409,3229,1593.5,537,45.2128,-112.6447,DILLON WMCE,MT
242689,1019,1043.9,538,45.8903,-104.5461,EKALAKA,MT
242793,3180,1509.7,539,45.3394,-111.7111,ENNIS,MT
243013,2953,954.9,540,46.8511,-108.3133,FLATWILLOW 4 ENE,MT
243089,2977,792.2,541,48.7778,-107.4536,FORKS 4 NNE,MT
243110,2792,796.4,542,48.4983,-109.7972,FT ASSINNIBOINE,MT
243139,1795,914.4,543,48.7783,-114.8997,FORTINE 1 N,MT
243558,2946,696.5,544,48.2139,-106.6214,GLASGOW INTL AP,MT
243581,2635,632.8,545,47.1064,-104.7183,GLENDIVE,MT
243751,227,1116.8,546,47.4733,-111.3822,GREAT FALLS AP,MT
243885,2929,1080.5,547,46.2553,-114.1642,HAMILTON,MT
244038,1185,1977.8,548,44.8667,-111.3392,HEBGEN DAM,MT
244055,749,1166.8,549,46.6056,-111.9636,HELENA AP ASOS,MT
244345,2860,924.8,550,45.9228,-108.2444,HUNTLEY EXP STN,MT
244364,2797,944.9,551,45.9353,-107.1375,HYSHAM 25 SSE,MT
244522,913,798.6,552,47.3144,-106.9103,JORDAN,MT
244558,1542,901.3,553,48.3042,-114.2636,KALISPELL GLACIER AP,MT
245015,1795,638.9,554,48.4036,-115.5392,LIBBY 1 NE RS,MT
245080,2391,1484.4,555,45.4836,-110.5689,LIVINGSTON 12 S,MT
245338,2977,680.0,556,48.3939,-107.7286,MALTA 7 E,MT
245572,3074,591.9,557,48.4828,-104.4514,MEDICINE LAKE 3 SE,MT
245668,3156,757.1,558,46.7614,-104.9619,MILDRED 5 N,MT
245690,1984,799.8,559,46.4267,-105.8825,MILES CITY AP,MT
245761,2259,1310.6,560,47.0575,-109.9514,MOCCASIN EXP STN,MT
246157,3180,1446.3,561,45.4856,-111.6325,NORRIS MADISON PH,MT
246472,327,1606.3,562,46.3158,-113.3,PHILIPSBURG RS,MT
246601,2406,847.3,563,46.4178,-104.5164,PLEVNA,MT
246918,2210,1718.2,564,45.1797,-109.2497,RED LODGE,MT
247286,2729,883.9,565,47.315,-114.0983,SAINT IGNATIUS,MT
247318,2847,810.8,566,47.3033,-115.0908,SAINT REGIS 1 NE,MT
247382,346,602.0,567,47.4536,-104.3378,SAVAGE,MT
248501,880,1161.3,568,48.3089,-112.2511,VALIER,MT
248569,2479,696.2,569,47.88,-105.3686,VIDA 6 NE,MT
248597,3180,1759.6,570,45.2925,-111.9481,VIRGINIA CITY,MT
248857,1185,2029.7,571,44.65,-111.1,WEST YELLOWSTONE,MT
248930,694,1536.2,572,46.5436,-110.9,WHITE SULPHUR SPRNGS 2,MT
250070,1594,545.6,573,41.6867,-98.0036,ALBION,NE
250130,1550,1217.4,574,42.1103,-102.8967,ALLIANCE 1WNW,NE
250375,2111,326.1,575,41.0406,-96.3775,ASHLAND NO 2,NE
250420,78,637.0,576,42.5136,-99.0303,ATKINSON 3SW,NE
250435,1092,283.5,577,40.3703,-95.7467,AUBURN 5 ESE,NE
250622,286,395.3,578,40.2994,-96.75,BEATRICE 1N,NE
250640,517,658.4,579,40.1306,-99.8278,BEAVER CITY,NE
251145,3019,1117.4,580,41.6675,-103.1042,BRIDGEPORT,NE
251200,1121,762.0,581,41.4083,-99.675,BROKEN BOW 2 W,NE
252020,110,437.4,582,40.6194,-96.9469,CRETE,NE
252100,3075,829.4,583,40.6742,-100.4936,CURTIS 3NNE,NE
252205,3214,490.7,584,41.2492,-97.1328,DAVID CITY,NE
252820,109,411.5,585,40.0739,-97.1669,FAIRBURY 5S,NE
252840,2486,499.9,586,40.6422,-97.5928,FAIRMONT,NE
253035,2231,565.4,587,40.1,-98.9667,FRANKLIN,NE
253175,2486,496.8,588,40.5314,-97.5964,GENEVA,NE
253185,564,484.6,589,41.4514,-97.7644,GENOA 2 W,NE
253365,1716,787.9,590,40.94,-100.1522,GOTHENBURG,NE
253615,1783,1478.3,591,42.6858,-103.8842,HARRISON,NE
253630,2950,417.6,592,42.6167,-97.2608,HARTINGTON,NE
253660,914,591.3,593,40.6475,-98.3833,HASTINGS 4N,NE
253715,1805,1159.8,594,42.5119,-102.6944,HAY SPRINGS 12 S,NE
253735,2957,451.1,595,40.175,-97.5903,HEBRON,NE
253910,607,707.1,596,40.4517,-99.3803,HOLDREGE,NE
254110,2408,999.7,597,40.5208,-101.655,IMPERIAL,NE
254440,1022,1435.0,598,41.2453,-103.6344,KIMBALL 2NE,NE
254900,2614,1168.0,599,41.1489,-102.6361,LODGEPOLE,NE
254985,1802,627.3,600,41.2808,-98.9681,LOUP CITY,NE
255080,242,481.6,601,41.8292,-97.45,MADISON,NE
255310,1644,796.1,602,40.2156,-100.6203,MC COOK,NE
255470,3228,986.0,603,42.9194,-101.7089,MERRIMAN,NE
255565,960,658.4,604,40.5156,-98.9514,MINDEN,NE
256040,2793,597.4,605,41.4933,-98.7747,NORTH LOUP,NE
256135,313,521.2,606,42.0678,-97.9675,OAKDALE,NE
256570,1887,378.0,607,40.1217,-96.1558,PAWNEE CITY,NE
256970,2141,819.9,608,42.065,-100.2472,PURDUM,NE
257070,591,524.3,609,40.0978,-98.5197,RED CLOUD,NE
257515,521,541.0,610,41.2686,-98.4697,SAINT PAUL 4N,NE
257715,2527,438.9,611,40.9,-97.0908,SEWARD,NE
258133,1848,911.4,612,41.4581,-100.5986,STAPLETON 5W,NE
258395,978,335.3,613,40.6825,-96.1886,SYRACUSE,NE
258465,307,338.3,614,40.3544,-96.1939,TECUMSEH 1S,NE
258480,368,338.3,615,41.7861,-96.2264,TEKAMAH,NE
258915,2173,423.7,616,42.2667,-96.8617,WAKEFIELD,NE
259090,1158,335.3,617,40.8639,-96.1414,WEEPING WATER,NE
259510,2503,490.7,618,40.8678,-97.5922,YORK,NE
260507,1943,2066.5,619,39.4931,-117.0675,AUSTIN #2,NV
260691,1943,1373.1,620,40.6117,-116.8917,BATTLE MOUNTAIN 4SE,NV
261071,76,762.0,621,35.98,-114.8464,BOULDER CITY,NV
262573,1891,1533.1,622,40.8289,-115.7886,ELKO RGNL AP,NV
262780,590,1208.5,623,39.4572,-118.7811,FALLON EXP STN,NV
263245,51,1339.3,624,40.9567,-117.4922,GOLCONDA,NV
264698,2763,1211.6,625,40.1906,-118.4767,LOVELOCK,NV
264950,1395,1911.1,626,39.4136,-114.7733,MCGILL,NV
265168,882,1391.7,627,38.3844,-118.1056,MINA,NV
266779,395,1344.2,628,39.4839,-119.7711,RENO AP,NV
267369,76,1079.0,629,35.4661,-114.9217,SEARCHLIGHT,NV
268988,1891,1737.4,630,41.1006,-114.9736,WELLS,NV
269171,51,1309.4,631,40.9017,-117.8081,WINNEMUCCA AP,NV
270706,853,359.7,632,44.3061,-71.6575,BETHLEHEM 2,NH
272174,549,24.4,633,43.15,-70.95,DURHAM,NH
272999,1329,506.0,634,45.0875,-71.2872,FIRST CONNECTICUT LAKE,NH
273850,853,183.8,635,43.7031,-72.2847,HANOVER,NH
274399,1232,158.5,636,42.9389,-72.3244,KEENE,NH
280325,3175,3.0,637,39.3792,-74.4242,ATLANTIC CITY,NJ
280734,2547,80.2,638,40.8292,-75.0836,BELVIDERE BRG,NJ
280907,432,85.3,639,40.9,-74.4,BOONTON 1 SE,NJ
281582,2728,231.6,640,41.0347,-74.4233,CHARLOTTEBURG RSVR,NJ
283029,2962,79.2,641,40.5631,-74.8831,FLEMINGTON 5 NNW,NJ
283951,3213,30.5,642,40.265,-74.5642,HIGHTSTOWN 2 W,NJ
284229,1308,30.5,643,39.8144,-74.7883,INDIAN MILLS 2 W,NJ
284987,1861,9.1,644,40.2797,-74.0047,LONG BRANCH OAKHURST,NJ
285728,1308,13.7,645,39.9511,-74.9697,MOORESTOWN,NJ
286055,1422,26.2,646,40.4719,-74.4364,NEW BRUNSWICK 3 SE,NJ
287079,916,27.4,647,40.6036,-74.4025,PLAINFIELD,NJ
288816,1961,30.5,648,39.95,-74.2167,TOMS RIVER,NJ
290692,369,1720.3,649,36.835,-108.0006,AZTEC RUINS NM,NM
290858,888,1371.6,650,35.5297,-104.0936,BELL RANCH,NM
291469,1617,951.0,651,32.3478,-104.2225,CARLSBAD,NM
291515,2056,1647.4,652,33.6308,-105.8964,CARRIZOZO 1SW,NM
291664,416,2392.7,653,36.9178,-106.5781,CHAMA,NM
291813,1222,1993.4,654,36.4661,-104.9456,CIMARRON 4 SW,NM
291887,705,1511.8,655,36.4486,-103.1539,CLAYTON MUNI ARPK AP,NM
292608,416,2070.5,656,36.9358,-107.0,DULCE,NM
292848,3017,1394.8,657,33.1461,-107.1844,ELEPHANT BUTTE DAM,NM
293265,1196,1872.1,658,32.7939,-108.1517,FT BAYARD,NM
293294,3,1226.8,659,34.4667,-104.2319,FT SUMNER,NM
293368,2273,1365.2,660,32.2261,-108.0867,GAGE,NM
294369,1276,1908.7,661,35.7783,-106.6872,JEMEZ SPRINGS,NM
294426,1439,1300.3,662,32.6169,-106.7411,JORNADA EXP RANGE,NM
294862,888,1935.2,663,35.5678,-105.2131,LAS VEGAS WWTP,NM
295150,3155,1475.2,664,34.7675,-106.7611,LOS LUNAS 3 SSW,NM
295273,25,2148.8,665,33.8225,-108.9417,LUNA RS,NM
295960,24,2066.5,666,32.9547,-105.8242,MTN PARK,NM
295965,390,1987.3,667,34.5208,-106.2606,MOUNTAINAIR,NM
296435,24,1274.7,668,32.3789,-106.0911,OROGRANDE,NM
297323,1136,2644.4,669,36.7058,-105.4036,RED RIVER,NM
297610,2646,1112.2,670,33.3075,-104.5083,ROSWELL IND AP,NM
297867,2752,1289.3,671,35.1086,-103.3283,SAN JON,NM
298107,2145,1405.1,672,34.9358,-104.6805,SANTA ROSA,NM
298387,1567,1397.5,673,34.0828,-106.8831,SOCORRO,NM
298501,1222,1794.7,674,36.3628,-104.585,SPRINGER,NM
298535,1439,1182.9,675,32.2822,-106.7597,STATE UNIV,NM
299156,2752,1245.4,676,35.2006,-103.6867,TUCUMCARI 4 NE,NM
299165,24,1350.3,677,33.0719,-106.0417,TULAROSA,NM
300023,33,304.5,678,42.1014,-77.2344,ADDISON,NY
300042,1001,83.8,679,42.7431,-73.8092,ALBANY INTL AP,NY
300085,670,539.5,680,42.2614,-77.785,ALFRED,NY
300093,2132,457.2,681,42.1003,-78.75,ALLEGANY SP,NY
300183,670,440.4,682,42.3017,-77.9889,ANGELICA,NY
300321,1128,234.7,683,42.9328,-76.5447,AUBURN,NY
300443,2404,278.3,684,43.0303,-78.1692,BATAVIA,NY
300687,2330,486.2,685,42.2067,-75.98,BINGHAMTON GREATER AP,NY
300889,884,18.3,686,40.9464,-72.3067,BRIDGEHAMPTON,NY
300937,2242,163.1,687,43.2,-77.9333,BROCKPORT,NY
301012,316,214.9,688,42.9408,-78.7358,BUFFALO NIAGARA INTL,NY
301185,823,136.6,689,44.5772,-75.1097,CANTON 4 SE,NY
301401,191,47.9,690,44.8786,-73.3953,CHAZY,NY
301752,975,383.1,691,42.7167,-74.9267,COOPERSTOWN,NY
301799,1654,344.1,692,42.6,-76.1833,CORTLAND,NY
301966,191,408.4,693,44.7192,-73.7206,DANNEMORA,NY
301974,3011,201.2,694,42.5656,-77.7175,DANSVILLE,NY
302060,2330,304.8,695,42.0628,-75.4264,DEPOSIT,NY
302129,1517,61.0,696,41.0072,-73.8344,DOBBS FERRY ARDSLEY,NY
302610,2528,288.6,697,42.0997,-76.8358,ELMIRA,NY
303033,2577,231.6,698,42.4497,-79.312,FREDONIA,NY
303184,1639,218.8,699,42.8767,-77.0308,GENEVA RSCH FARM,NY
303259,163,83.8,700,41.5167,-73.9333,GLENHAM,NY
303319,2736,246.9,701,43.0492,-74.3592,GLOVERSVILLE,NY
303773,3011,274.9,702,42.7747,-77.6083,HEMLOCK,NY
304102,942,506.0,703,43.755,-74.2692,INDIAN LAKE 2SW,NY
304174,995,292.6,704,42.4489,-76.4489,ITHACA CORNELL UNIV,NY
304555,804,591.3,705,44.2444,-73.9847,LAKE PLACID 2 S,NY
304647,823,142.0,706,44.7583,-74.6692,LAWRENCEVILLE 3 SW,NY
304791,1161,274.3,707,43.0603,-74.8686,LITTLE FALLS CITY RSVR,NY
304796,1161,109.7,708,43.0333,-74.8667,LITTLE FALLS MILL ST,NY
304844,2511,184.4,709,43.1392,-78.6814,LOCKPORT 3 S,NY
304912,1589,262.1,710,43.7975,-75.4817,LOWVILLE,NY
304996,2643,268.2,711,44.8419,-74.3081,MALONE,NY
305113,975,373.4,712,42.4694,-75.0106,MARYLAND 9 SW,NY
305426,707,379.5,713,41.7681,-74.155,MOHONK LAKE,NY
305512,1462,396.2,714,42.8417,-75.7264,MORRISVILLE 6 SW,NY
305801,2542,39.6,715,40.7789,-73.9692,NY CITY CNTRL PARK,NY
306085,2690,301.4,716,42.5117,-75.5197,NORWICH,NY
306164,823,85.3,717,44.7281,-75.4442,OGDENSBURG 4 NE,NY
306314,700,106.7,718,43.4622,-76.4933,OSWEGO EAST,NY
306774,3164,143.3,719,41.38,-74.6847,PORT JERVIS,NY
306820,163,51.8,720,41.5997,-73.91,POUGHKEEPSIE,NY
307167,2242,162.5,721,43.1167,-77.6767,ROCHESTER INTL AP,NY
307484,660,94.5,722,43.0331,-73.8167,SARATOGA SPRINGS 4 SW,NY
307633,884,12.2,723,40.9586,-73.1047,SETAUKET STRONG,NY
308248,1001,515.1,724,42.6925,-73.8325,STILLWATER RSVR,NY
308383,2674,125.0,725,43.1092,-76.1033,SYRACUSE WSO AP,NY
308600,2346,7.3,726,42.75,-73.6831,TROY L&D,NY
308631,2643,512.1,727,44.2308,-74.4383,TUPPER LAKE SUNMOUNT,NY
308737,2122,216.7,728,43.145,-75.3839,UTICA FAA AP,NY
308906,3164,115.8,729,41.5514,-74.1628,WALDEN 1 ESE,NY
308910,316,332.2,730,42.7411,-78.51,WALES,NY
308944,823,460.2,731,44.1481,-74.9003,WANAKENA RNGR SCHOOL,NY
309000,188,151.5,732,43.9761,-75.8753,WATERTOWN,NY
309292,3164,97.5,733,41.3906,-73.9608,WEST POINT,NY
309670,1517,204.2,734,41.2664,-73.7975,YORKTOWN HEIGHTS 1 W,NY
310090,2163,185.9,735,35.3992,-80.1994,ALBEMARLE,NC
311458,3172,3.4,736,35.2325,-75.6219,CAPE HATTERAS AP,NC
311677,1684,152.4,737,35.9086,-79.0794,CHAPEL HILL 2 W,NC
312635,2874,3.0,738,36.0164,-76.5517,EDENTON,NC
312719,1135,2.4,739,36.3097,-76.205,ELIZABETH CITY,NC
313017,168,29.3,740,35.0583,-78.8583,FAYETTEVILLE PWC,NC
313510,449,33.2,741,35.3444,-77.9647,GOLDSBORO 4 SE,NC
313969,3093,146.3,742,36.3481,-78.4119,HENDERSON 2 NNW,NC
313976,2997,658.4,743,35.3297,-82.4492,HENDERSONVILLE 1 NE,NC
314055,2071,1170.4,744,35.0536,-83.1892,HIGHLANDS,NC
314684,1598,7.3,745,35.1967,-77.5433,KINSTON 7 SE,NC
314938,94,365.8,746,35.915,-81.5378,LENOIR,NC
315123,678,79.2,747,36.1028,-78.3039,LOUISBURG,NC
315177,715,34.1,748,34.6269,-79.025,LUMBERTON,NC
315340,453,446.8,749,35.6631,-82.0292,MARION 2 NW,NC
315356,788,609.6,750,35.8036,-82.6658,MARSHALL,NC
315771,2295,167.6,751,34.9797,-80.5233,MONROE 2 SE,NC
315830,1093,3.0,752,34.7336,-76.7358,MOREHEAD CITY 2 WNW,NC
315838,448,353.6,753,35.7308,-81.6717,MORGANTON,NC
315890,3130,317.3,754,36.4992,-80.6508,MT AIRY 2 W,NC
317202,2901,271.3,755,36.3825,-79.6947,REIDSVILLE 2 NW,NC
317615,929,213.4,756,35.6836,-80.4822,SALISBURY,NC
317994,2147,45.7,757,35.5164,-78.3458,SMITHFIELD,NC
318113,3040,6.1,758,33.9947,-78.0078,SOUTHPORT 5 N,NC
318292,1954,289.6,759,35.81,-80.8808,STATESVILLE 2 NNE,NC
318500,2340,10.7,760,35.8847,-77.5386,TARBORO 1 S,NC
318694,539,876.3,761,36.3919,-81.3039,TRANSOU,NC
319147,1835,810.2,762,35.4867,-82.9683,WAYNESVILLE 1 E,NC
319476,325,33.5,763,35.6939,-77.9456,WILSON 3 SW,NC
320941,167,496.2,764,48.8214,-100.4447,BOTTINEAU,ND
321408,1701,285.0,765,46.8769,-97.2328,CASSELTON AGRONOMY FM,ND
321871,1494,595.0,766,48.9075,-103.2944,CROSBY,ND
322188,1127,749.8,767,46.8911,-102.8111,DICKINSON EXP STN,ND
322365,522,671.8,768,47.3467,-102.5869,DUNN CENTER 1E,ND
323207,665,510.5,769,46.05,-100.6667,FT YATES 4 SW,ND
323287,891,437.4,770,46.1581,-98.4,FULLERTON 1 ESE,ND
323594,47,252.1,771,48.4181,-97.4247,GRAFTON,ND
323621,134,253.0,772,47.9217,-97.0981,GRAND FORKS UNIV NWS,ND
324178,232,816.9,773,45.9925,-102.6442,HETTINGER,ND
324203,1294,277.4,774,47.4389,-97.0664,HILLSBORO 3 N,ND
324418,2706,447.1,775,46.8844,-98.685,JAMESTOWN STATE HOSP,ND
324958,282,492.3,776,48.7622,-98.3447,LANGDON EXP FARM,ND
325220,2414,336.5,777,46.4522,-97.6822,LISBON,ND
325479,2873,533.4,778,46.8128,-100.9097,MANDAN EXP STN,ND
326015,928,548.6,779,46.6706,-100.2294,MOFFIT 3 SE,ND
326155,3110,772.7,780,46.3719,-102.3164,MOTT,ND
326255,1162,603.5,781,46.5067,-99.7692,NAPOLEON,ND
326315,3110,804.4,782,46.5414,-102.8692,NEW ENGLAND,ND
326947,1813,240.8,783,48.9711,-97.2417,PEMBINA,ND
327530,1127,752.9,784,46.8886,-102.3192,RICHARDTON ABBEY,ND
328792,1325,451.1,785,48.3706,-100.3908,TOWNER 2 NE,ND
329100,1987,291.4,786,46.3233,-96.6108,WAHPETON 3 N,ND
329445,167,449.0,787,48.6061,-100.2911,WILLOW CITY,ND
331072,1058,291.1,788,40.8128,-82.9694,BUCYRUS,OH
331152,1229,384.0,789,40.2686,-80.9981,CADIZ,OH
331541,3173,359.7,790,41.0517,-81.9361,CHIPPEWA LAKE,OH
331592,1084,205.1,791,39.6106,-82.9547,CIRCLEVILLE,OH
