lon,lat,yld_vol_dr,elevation_
-97.110462,41.250011,187.1664,1640.4199
-97.11046,41.250047,148.4022,1640.0919
-97.110458,41.250082,173.2521,1640.0919
-97.110457,41.250118,185.4016,1640.0919
-97.110456,41.250152,195.9795,1640.0919
-97.110457,41.250188,205.3682,1640.0919
-97.110458,41.250223,183.6768,1640.0919
-97.110459,41.250258,182.7291,1640.0919
-97.11046,41.250292,204.6809,1640.4199
-97.110459,41.250327,194.7913,1641.4042
-97.11046,41.250363,188.9192,1641.0761
-97.11046,41.250396,197.5382,1641.0761
-97.110462,41.250432,197.2429,1640.748
-97.110461,41.250467,205.5983,1640.748
-97.11046,41.250502,194.3875,1640.748
-97.11046,41.250536,220.5643,1640.748
-97.110459,41.25057,199.1144,1640.748
-97.110459,41.250604,206.5633,1641.0761
-97.110459,41.250639,191.851,1641.0761
-97.110458,41.250674,198.7351,1641.0761
-97.110459,41.250709,193.2743,1641.4042
-97.110461,41.250744,203.0252,1641.4042
-97.11046,41.250779,195.3275,1641.4042
-97.11046,41.250814,202.1779,1641.4042
-97.110461,41.250849,194.8401,1641.4042
-97.110462,41.250885,190.407,1641.4042
-97.110463,41.25092,207.8565,1641.4042
-97.110462,41.250955,202.316,1641.0761
-97.110462,41.25099,201.5527,1640.748
-97.110465,41.251025,186.1169,1640.4199
-97.110466,41.251061,203.3117,1640.4199
-97.110465,41.251096,199.5247,1640.4199
-97.110466,41.251132,199.0224,1640.0919
-97.110467,41.251167,198.9178,1639.7638
-97.110465,41.251204,189.2166,1639.1076
-97.110465,41.25124,175.6142,1638.4514
-97.110465,41.251276,178.3189,1637.7953
-97.110469,41.251474,199.4559,1638.7795
-97.11047,41.251506,193.1935,1639.4357
-97.11047,41.25154,191.8306,1639.7638
-97.110471,41.251574,175.0171,1640.0919
-97.110471,41.251608,183.2006,1640.0919
-97.11047,41.251642,188.7519,1640.4199
-97.110469,41.251676,179.9518,1640.748
-97.110468,41.25171,188.0593,1641.0761
-97.110469,41.251743,176.841,1641.4042
-97.110469,41.251778,170.2772,1641.7323
-97.110468,41.251811,197.6232,1642.3885
-97.110468,41.251844,187.7839,1642.7165
-97.110469,41.251879,189.7939,1642.3885
-97.110469,41.251914,181.5748,1642.7165
-97.110471,41.251948,195.1708,1642.7165
-97.110471,41.251982,204.773,1643.0446
-97.11047,41.252016,202.8228,1643.3727
-97.11047,41.252051,196.672,1643.3727
-97.11047,41.252085,187.6079,1643.3727
-97.110471,41.252118,192.0887,1643.7008
-97.110472,41.252152,202.1988,1643.7008
-97.110474,41.252188,187.5706,1643.3727
-97.110474,41.252221,204.9908,1643.7008
-97.110474,41.252256,198.44,1643.3727
-97.110474,41.25229,205.9851,1643.0446
-97.110475,41.252323,200.9958,1643.3727
-97.110473,41.252358,204.7888,1643.3727
-97.110475,41.252393,213.7902,1643.3727
-97.110475,41.252428,196.9728,1643.0446
-97.110476,41.252462,201.7763,1643.3727
-97.110475,41.252497,182.3622,1642.7165
-97.110475,41.252531,165.8967,1642.7165
-97.110475,41.252567,158.7776,1642.3885
-97.110475,41.252602,155.7564,1642.3885
-97.110475,41.252636,163.0468,1642.0604
-97.110474,41.252671,168.7263,1641.4042
-97.110472,41.252707,153.481,1640.748
-97.110473,41.252742,167.4293,1640.748
-97.110475,41.252777,179.8724,1640.0919
-97.110477,41.252812,179.537,1640.0919
-97.110477,41.252849,185.3983,1639.1076
-97.110478,41.252884,199.3015,1638.4514
-97.110479,41.252919,201.793,1637.7953
-97.110476,41.252954,189.7558,1637.1391
-97.110477,41.252989,192.8309,1636.811
-97.110477,41.253025,187.0818,1635.8268
-97.110479,41.25306,166.2047,1635.4987
-97.110479,41.253096,202.6083,1634.8425
-97.110478,41.253131,201.4629,1633.8583
-97.110479,41.253167,138.291,1632.874
-97.110534,41.253175,176.1767,1633.2021
-97.110533,41.253142,160.457,1633.8583
-97.110534,41.25311,185.0087,1634.5144
-97.110535,41.253077,201.789,1635.1706
-97.110536,41.253043,196.7647,1635.4987
-97.110536,41.25301,200.9477,1636.4829
-97.110535,41.252977,184.4202,1637.1391
-97.110535,41.252942,194.9989,1637.4672
-97.110535,41.252911,195.345,1638.1234
-97.110533,41.252878,172.6934,1639.1076
-97.110532,41.252846,183.9314,1639.7638
-97.110532,41.252812,176.2768,1639.7638
-97.110533,41.252778,182.4699,1640.0919
-97.110532,41.252746,175.5282,1640.4199
-97.110532,41.252712,179.6117,1641.0761
-97.110531,41.252678,168.9001,1641.4042
-97.110531,41.252644,161.8947,1641.7323
-97.110533,41.252609,171.3294,1642.3885
-97.110532,41.252575,169.0684,1642.3885
-97.110533,41.25254,180.5043,1642.3885
-97.110533,41.252505,196.4657,1642.3885
-97.110532,41.252471,201.6068,1643.0446
-97.110534,41.252437,188.0245,1643.0446
-97.110533,41.252402,208.573,1643.3727
-97.110534,41.252368,201.1972,1643.7008
-97.110533,41.252333,201.7406,1643.7008
-97.110534,41.252298,189.8398,1643.3727
-97.110533,41.252263,197.3421,1643.3727
-97.110532,41.252229,206.3363,1643.0446
-97.110531,41.252193,203.7794,1642.7165
-97.11053,41.252158,198.6612,1642.7165
-97.11053,41.252122,178.9045,1642.3885
-97.110529,41.252088,190.1063,1642.7165
-97.110529,41.252054,191.1046,1642.7165
-97.110531,41.25202,215.5113,1643.0446
-97.110529,41.251985,216.9274,1643.0446
-97.110528,41.251951,198.1002,1643.0446
-97.110527,41.251916,196.5369,1643.0446
-97.110526,41.251881,182.604,1642.7165
-97.110526,41.251846,181.3523,1642.3885
-97.110526,41.251811,172.3109,1642.3885
-97.110527,41.251776,194.233,1642.0604
-97.110527,41.251742,186.1638,1642.0604
-97.110527,41.251706,187.334,1641.4042
-97.110528,41.251671,171.9027,1641.0761
-97.110528,41.251635,170.6891,1640.748
-97.110528,41.251599,195.5149,1640.0919
-97.110529,41.251565,187.6289,1639.7638
-97.110529,41.251529,184.4866,1639.4357
-97.110529,41.251493,184.3565,1638.7795
-97.110528,41.251458,212.665,1638.1234
-97.110529,41.251282,325.6341,1638.7795
-97.110527,41.251247,209.8041,1639.4357
-97.110526,41.251211,197.2263,1640.0919
-97.110525,41.251173,199.7238,1640.4199
-97.110525,41.251136,198.6305,1641.0761
-97.110525,41.251099,205.1991,1641.4042
-97.110525,41.251062,208.5869,1641.7323
-97.110525,41.251024,199.2376,1641.7323
-97.110524,41.250988,215.266,1642.0604
-97.110523,41.250951,195.0761,1642.3885
-97.110523,41.250913,188.6938,1642.3885
-97.110521,41.250875,181.0652,1642.3885
-97.110523,41.250837,189.8063,1642.0604
-97.110522,41.250799,186.6729,1642.0604
-97.110521,41.250761,199.9165,1641.7323
-97.11052,41.250722,183.1018,1641.7323
-97.110522,41.250684,199.8651,1641.7323
-97.11052,41.250646,194.9864,1641.4042
-97.110521,41.250609,199.6382,1641.7323
-97.11052,41.250571,201.9081,1642.0604
-97.11052,41.250534,202.1969,1642.3885
-97.11052,41.250496,216.7235,1642.3885
-97.110519,41.250458,201.2483,1642.0604
-97.110519,41.250421,199.8614,1642.3885
-97.110518,41.250382,197.9677,1642.0604
-97.110518,41.250343,190.2111,1641.4042
-97.110518,41.250306,200.1027,1641.4042
-97.110518,41.250268,200.8549,1641.0761
-97.110518,41.25023,199.3563,1641.0761
-97.110518,41.250193,219.5422,1641.0761
-97.110518,41.250155,213.9158,1641.0761
-97.110517,41.250119,207.7721,1641.4042
-97.110516,41.250082,160.6259,1641.4042
-97.110515,41.250045,65.7793,1641.7323
-97.110515,41.250007,17.8837,1641.7323
-97.110273,41.25001,10.2178,1642.3885
-97.110274,41.250012,33.1305,1642.7165
-97.110539,41.249962,40.0482,1642.0604
-97.110543,41.24997,134.4192,1642.0604
-97.110552,41.249988,226.098,1642.0604
-97.110558,41.25002,149.91,1641.7323
-97.110559,41.250056,153.6551,1641.7323
-97.110564,41.250089,181.0809,1642.0604
-97.110565,41.250123,203.5708,1641.7323
-97.110565,41.250156,204.301,1641.7323
-97.110566,41.250192,198.9572,1641.7323
-97.110567,41.25023,183.2677,1641.4042
-97.110567,41.250265,199.9824,1641.7323
-97.110568,41.250301,209.2946,1642.0604
-97.110569,41.250334,217.5206,1642.3885
-97.110569,41.25037,214.7901,1642.3885
-97.110569,41.250406,201.4263,1642.3885
-97.11057,41.250444,202.2486,1642.3885
-97.11057,41.250482,194.1383,1642.3885
-97.110571,41.250518,204.8213,1642.3885
-97.11057,41.250555,198.6217,1642.3885
-97.110569,41.250593,201.0938,1642.0604
-97.110568,41.250629,190.7928,1642.0604
-97.110568,41.250667,185.5391,1642.0604
-97.110568,41.250704,183.9266,1642.3885
-97.110569,41.250741,184.2657,1642.0604
-97.110568,41.250778,187.4447,1642.0604
-97.110568,41.250814,177.8253,1642.3885
-97.110568,41.25085,184.6013,1642.3885
-97.110568,41.250887,170.9656,1642.0604
-97.110567,41.250926,177.019,1641.7323
-97.110567,41.250962,195.2742,1641.4042
-97.110568,41.250999,197.4843,1641.0761
-97.110569,41.251035,202.0275,1641.0761
-97.110569,41.251072,193.5118,1641.0761
-97.11057,41.251109,195.7995,1640.748
-97.11057,41.251146,201.3352,1640.4199
-97.110569,41.251184,206.5737,1639.7638
-97.110571,41.251223,195.449,1638.7795
-97.11057,41.25126,188.0132,1638.1234
-97.110569,41.251297,200.0719,1638.1234
-97.110573,41.251402,226.0528,1636.4829
-97.110576,41.251422,178.5039,1636.1549
-97.110577,41.25144,267.3745,1636.4829
-97.110578,41.251461,299.2349,1637.1391
-97.110579,41.251495,227.3614,1638.1234
-97.11058,41.251534,189.3916,1639.1076
-97.11058,41.251573,182.4032,1639.7638
-97.11058,41.251612,182.9066,1640.0919
-97.11058,41.251652,190.1828,1640.748
-97.110579,41.251691,186.4438,1641.4042
-97.110579,41.25173,182.938,1642.0604
-97.110579,41.25177,168.276,1642.3885
-97.110579,41.25181,176.1815,1642.3885
-97.110578,41.25185,181.3282,1642.7165
-97.110578,41.251891,192.7839,1642.7165
-97.110579,41.251931,195.9343,1642.7165
-97.11058,41.251971,195.7648,1642.7165
-97.110578,41.25201,197.5686,1643.0446
-97.11058,41.252049,191.145,1643.3727
-97.110581,41.252089,188.8984,1643.7008
-97.110581,41.252129,185.6501,1644.0289
-97.110582,41.25217,190.2569,1643.7008
-97.110583,41.252209,194.7274,1644.0289
-97.110584,41.252249,202.8916,1644.357
-97.110584,41.252291,200.7595,1644.0289
-97.110584,41.252331,207.5852,1643.7008
-97.110584,41.252371,231.4753,1643.7008
-97.110584,41.252411,210.0125,1643.3727
-97.110585,41.25245,212.3401,1643.3727
-97.110584,41.252491,202.5281,1642.7165
-97.110583,41.25253,195.9369,1642.3885
-97.110585,41.25257,194.6331,1642.3885
-97.110584,41.25261,178.812,1642.3885
-97.110586,41.252649,176.4582,1642.0604
-97.110587,41.25269,180.338,1641.4042
-97.110586,41.25273,180.0293,1640.748
-97.110586,41.252771,184.832,1640.4199
-97.110585,41.252809,212.9182,1640.4199
-97.110588,41.25285,201.2019,1639.7638
-97.110587,41.252889,188.4033,1639.1076
-97.110588,41.252931,189.8459,1638.4514
-97.110589,41.252972,191.0106,1637.1391
-97.110587,41.253012,186.7668,1636.4829
-97.110587,41.253052,202.4006,1635.4987
-97.110588,41.253093,215.1925,1634.5144
-97.110589,41.253135,186.183,1633.5302
-97.110645,41.253178,199.4946,1632.874
-97.110647,41.253142,184.5812,1633.8583
-97.110647,41.253107,213.4122,1634.8425
-97.110647,41.253071,195.9508,1635.4987
-97.110649,41.253036,190.0765,1636.1549
-97.110648,41.253,195.7897,1636.811
-97.110647,41.252966,224.6273,1637.7953
-97.110648,41.252909,193.3049,1638.4514
-97.110648,41.252871,205.1199,1639.1076
-97.110647,41.252834,198.0399,1640.0919
-97.110647,41.252796,207.2528,1641.0761
-97.110649,41.252758,194.9393,1642.0604
-97.110648,41.252719,204.8656,1642.3885
-97.110647,41.252681,192.4713,1642.7165
-97.110646,41.252643,176.0985,1643.0446
-97.110646,41.252602,173.5345,1643.3727
-97.110645,41.252563,184.8716,1643.3727
-97.110645,41.252524,198.6482,1643.7008
-97.110644,41.252483,184.9243,1643.7008
-97.110643,41.252444,188.9958,1643.7008
-97.110643,41.252405,179.8231,1644.0289
-97.110642,41.252367,184.0158,1644.357
-97.110643,41.252328,191.0726,1644.357
-97.110641,41.252289,194.6939,1644.685
-97.11064,41.252249,187.5185,1644.685
-97.110639,41.25221,210.9025,1645.0131
-97.110638,41.25217,195.3011,1644.685
-97.110637,41.252131,199.3974,1644.685
-97.110639,41.252092,194.907,1645.0131
-97.110637,41.252052,190.7044,1644.685
-97.110637,41.252012,191.6833,1644.357
-97.110638,41.251973,208.7275,1644.357
-97.110637,41.251933,197.8664,1644.357
-97.110639,41.251894,193.7403,1644.0289
-97.110639,41.251854,167.5862,1644.0289
-97.11064,41.251813,162.8273,1643.7008
-97.110639,41.251772,163.8106,1643.0446
-97.11064,41.251732,159.8651,1642.7165
-97.110637,41.251691,158.3667,1642.3885
-97.110637,41.25165,176.7363,1641.7323
-97.110636,41.251609,179.9792,1640.748
-97.110637,41.251569,168.2649,1640.0919
-97.110637,41.25153,172.8846,1639.4357
-97.110637,41.25149,204.8072,1638.4514
-97.110632,41.251289,223.1605,1640.0919
-97.110631,41.251257,223.0908,1640.748
-97.110632,41.251221,210.674,1641.4042
-97.110631,41.251184,194.531,1641.7323
-97.110631,41.251149,203.9711,1642.3885
-97.110631,41.251113,204.7014,1642.7165
-97.110631,41.251077,206.318,1642.7165
-97.11063,41.251041,207.7249,1643.0446
-97.110629,41.251005,204.6332,1642.7165
-97.110629,41.25097,208.221,1642.3885
-97.110629,41.250934,202.0143,1642.7165
-97.110627,41.250896,180.8777,1642.7165
-97.110627,41.25086,179.4456,1643.0446
-97.110627,41.250823,175.7543,1643.3727
-97.110625,41.250786,187.3985,1643.7008
-97.110626,41.250747,193.375,1643.3727
-97.110626,41.250709,201.7432,1643.7008
-97.110626,41.250671,196.2409,1643.7008
-97.110627,41.250632,198.8343,1643.7008
-97.110627,41.250593,197.38,1643.3727
-97.110627,41.250554,204.8814,1643.3727
-97.110627,41.250516,203.8309,1643.3727
-97.110626,41.250477,198.7323,1643.7008
-97.110626,41.250438,197.4506,1643.3727
-97.110627,41.250399,206.1773,1643.3727
-97.110626,41.250361,204.3565,1643.0446
-97.110626,41.250323,194.6027,1642.7165
-97.110625,41.250285,206.9176,1642.7165
-97.110624,41.250244,178.0578,1642.0604
-97.110624,41.250207,208.4098,1642.0604
-97.110625,41.250169,205.3505,1642.0604
-97.110625,41.250131,212.5266,1642.3885
-97.110626,41.250095,146.1236,1643.3727
-97.110625,41.250058,80.2478,1643.3727
-97.110676,41.249999,191.3999,1640.0919
-97.110676,41.250039,145.7049,1640.4199
-97.110679,41.250076,179.7731,1640.4199
-97.11068,41.250113,180.3091,1640.748
-97.110679,41.250149,188.6499,1640.748
-97.11068,41.250183,194.6217,1641.4042
-97.110678,41.250219,207.6167,1641.7323
-97.110678,41.250256,188.7727,1641.7323
-97.110676,41.250295,186.8116,1641.7323
-97.110677,41.250328,202.9591,1642.3885
-97.110675,41.250362,229.0288,1642.7165
-97.110677,41.250401,188.3782,1642.7165
-97.110678,41.250438,201.0671,1642.7165
-97.11068,41.250475,195.0452,1642.7165
-97.11068,41.250512,188.1789,1643.0446
-97.110679,41.25055,190.2654,1642.7165
-97.110683,41.250587,185.2991,1643.0446
-97.110683,41.250626,192.4622,1642.7165
-97.110684,41.250664,186.1398,1642.7165
-97.110685,41.250701,189.6663,1642.7165
-97.110686,41.250738,169.813,1643.0446
-97.110686,41.250774,182.1426,1643.0446
-97.110683,41.250812,183.8629,1642.7165
-97.110684,41.250849,175.9739,1642.7165
-97.110682,41.250885,195.4475,1643.0446
-97.110681,41.250921,201.9082,1643.0446
-97.110681,41.250958,218.9756,1643.0446
-97.110683,41.250997,196.3808,1642.3885
-97.110684,41.251035,200.7607,1642.3885
-97.110685,41.251072,209.5175,1642.3885
-97.110684,41.251111,196.3793,1641.7323
-97.110684,41.251148,207.9886,1641.0761
-97.110684,41.251185,232.4559,1640.748
-97.110683,41.251223,222.6397,1640.4199
-97.110683,41.251259,203.825,1640.0919
-97.110686,41.251297,197.9083,1639.4357
-97.110687,41.251335,182.189,1638.7795
-97.11069,41.25154,187.3777,1637.4672
-97.11069,41.25158,171.2462,1638.4514
-97.110689,41.251618,195.6321,1639.7638
-97.11069,41.251656,186.712,1641.0761
-97.110688,41.251698,174.2179,1641.4042
-97.110691,41.251739,162.8527,1642.0604
-97.11069,41.251779,163.5267,1642.0604
-97.110691,41.251819,185.8497,1642.7165
-97.11069,41.25186,195.4583,1642.7165
-97.110691,41.251901,204.3016,1643.0446
-97.11069,41.251942,199.1169,1643.3727
-97.110691,41.251983,205.4286,1643.3727
-97.110689,41.252023,195.4167,1643.3727
-97.110691,41.252063,198.7332,1643.7008
-97.11069,41.252104,189.9856,1644.0289
-97.11069,41.252145,205.5853,1644.357
-97.110691,41.252185,209.3802,1644.685
-97.110691,41.252226,218.0145,1644.357
-97.110692,41.252266,211.5651,1644.357
-97.110694,41.252307,209.1217,1644.0289
-97.110693,41.252348,181.9033,1644.0289
-97.110693,41.252389,179.7506,1644.0289
-97.110691,41.252431,184.5083,1643.7008
-97.110694,41.252472,192.5739,1643.7008
-97.110693,41.252513,213.8232,1643.7008
-97.110693,41.252555,210.1358,1643.3727
-97.110696,41.252597,204.8797,1643.0446
-97.110694,41.252638,190.9732,1642.7165
-97.110694,41.252679,209.5912,1642.7165
-97.110695,41.252721,199.6274,1642.3885
-97.110696,41.252764,200.1257,1641.4042
-97.110696,41.252806,217.7686,1641.0761
-97.110697,41.252847,225.5054,1640.4199
-97.110696,41.252891,209.3801,1639.4357
-97.110695,41.252933,211.0739,1638.7795
-97.110696,41.252976,204.3092,1637.7953
-97.110693,41.253018,197.364,1637.1391
-97.110695,41.253061,232.992,1636.4829
-97.110695,41.253106,204.9876,1634.8425
-97.110696,41.253149,190.9631,1633.8583
-97.110805,41.253172,202.4942,1634.8425
-97.110805,41.253134,187.3745,1635.8268
-97.110805,41.253095,186.5619,1636.4829
-97.110804,41.253056,192.0179,1637.1391
-97.110805,41.253018,195.0502,1637.7953
-97.110806,41.252981,204.3158,1639.1076
-97.110806,41.252942,187.517,1639.7638
-97.110805,41.252905,205.968,1640.4199
-97.110806,41.252866,203.9599,1641.0761
-97.110806,41.252826,191.3795,1641.4042
-97.110805,41.252788,211.0114,1642.0604
-97.110809,41.252749,203.6427,1642.3885
-97.110806,41.252709,169.248,1642.7165
-97.110806,41.25267,173.1367,1643.0446
-97.110805,41.252632,192.9633,1643.3727
-97.110805,41.252593,201.0422,1644.0289
-97.110804,41.252553,205.664,1643.7008
-97.110806,41.252512,197.3638,1643.3727
-97.110805,41.252473,211.4321,1643.3727
-97.110805,41.252433,210.8461,1643.0446
-97.110804,41.252392,200.6815,1643.0446
-97.110804,41.252353,194.5191,1643.3727
-97.110804,41.252314,196.7848,1643.3727
-97.110802,41.252275,201.3758,1643.0446
-97.110801,41.252235,205.6593,1643.3727
-97.1108,41.252195,195.77,1643.3727
-97.1108,41.252156,186.2739,1643.3727
-97.1108,41.252115,181.0907,1643.3727
-97.110798,41.252077,195.5139,1643.3727
-97.1108,41.252037,202.3964,1643.3727
-97.110801,41.251996,200.4492,1643.3727
-97.110801,41.251956,205.4792,1643.0446
-97.110801,41.251917,215.6973,1643.0446
-97.110798,41.251877,235.6463,1643.0446
-97.110799,41.251837,227.9371,1642.3885
-97.110798,41.251794,223.5148,1641.7323
-97.110797,41.251754,203.5952,1641.0761
-97.110799,41.251715,206.2793,1641.0761
-97.110798,41.251674,205.9858,1640.748
-97.110799,41.25163,224.7209,1639.4357
-97.110798,41.251588,203.3088,1637.7953
-97.110797,41.251547,187.5452,1637.1391
-97.110797,41.251508,241.3339,1636.811
-97.110799,41.251357,218.2306,1636.1549
-97.110799,41.251333,288.4759,1637.1391
-97.110799,41.251307,265.9977,1637.7953
-97.110799,41.251273,236.972,1638.4514
-97.110799,41.251237,230.0072,1639.1076
-97.110799,41.2512,213.4125,1639.4357
-97.110799,41.251164,207.6219,1639.7638
-97.110799,41.251126,191.1634,1639.7638
-97.110798,41.251089,192.2425,1640.0919
-97.110798,41.251051,182.465,1640.0919
-97.110796,41.251014,176.0321,1640.0919
-97.110798,41.250977,181.3116,1640.4199
-97.110797,41.25094,179.899,1640.748
-97.110796,41.250904,181.4223,1641.0761
-97.110797,41.250867,174.446,1641.4042
-97.110796,41.25083,162.9021,1641.7323
-97.110796,41.250793,171.4392,1641.7323
-97.110794,41.250756,188.434,1642.0604
-97.110794,41.250718,193.4195,1642.0604
-97.110792,41.25068,177.9829,1641.7323
-97.110792,41.250643,181.7537,1641.7323
-97.110792,41.250605,183.8433,1641.4042
-97.110791,41.250568,186.3524,1641.4042
-97.11079,41.250531,190.5391,1641.7323
-97.110789,41.250493,201.1931,1641.4042
-97.110788,41.250457,203.1506,1641.7323
-97.110787,41.250418,210.9983,1641.7323
-97.110786,41.25038,206.8094,1641.4042
-97.110785,41.250342,197.2957,1641.4042
-97.110785,41.250304,204.5619,1641.0761
-97.110787,41.250264,200.8256,1640.0919
-97.110786,41.250224,196.7659,1639.4357
-97.110787,41.250186,214.5192,1639.7638
