lon,lat,yld_vol_dr,elevation_
-97.148192,41.254246,119.2919,1627.2966
-97.148222,41.254231,123.6944,1627.2966
-97.148251,41.254215,137.4768,1626.9685
-97.148283,41.2542,137.6767,1627.2966
-97.148313,41.254186,163.2609,1627.2966
-97.148345,41.254172,153.1844,1627.2966
-97.148375,41.254157,169.4889,1627.6247
-97.148405,41.254143,184.2145,1627.9528
-97.148436,41.254128,173.3616,1628.2808
-97.148468,41.254115,169.9255,1628.2808
-97.148499,41.254101,168.9897,1628.2808
-97.14853,41.254088,159.5357,1628.2808
-97.148562,41.254073,170.2218,1627.9528
-97.148593,41.254059,169.5103,1628.2808
-97.148625,41.254046,170.6013,1628.2808
-97.148657,41.254031,190.7574,1627.9528
-97.148688,41.254017,189.4405,1627.9528
-97.14872,41.254004,197.4919,1627.9528
-97.148751,41.253991,185.3977,1628.2808
-97.148782,41.253977,190.649,1628.2808
-97.148815,41.253964,195.9928,1627.9528
-97.148848,41.253951,197.0932,1628.2808
-97.148879,41.253938,178.003,1628.2808
-97.148909,41.253924,176.0682,1628.2808
-97.14894,41.25391,162.499,1627.9528
-97.148973,41.253898,150.6867,1627.9528
-97.149005,41.253885,171.6749,1627.9528
-97.149036,41.253871,184.4719,1628.2808
-97.149068,41.253857,190.612,1627.9528
-97.1491,41.253844,188.8517,1627.9528
-97.149133,41.253831,169.8287,1627.9528
-97.149166,41.253817,171.1674,1627.9528
-97.149197,41.253805,188.2767,1627.9528
-97.14923,41.253792,188.2733,1627.9528
-97.149264,41.253779,185.5029,1627.6247
-97.149295,41.253766,200.3292,1627.9528
-97.149327,41.253753,180.2063,1627.6247
-97.14936,41.253741,177.733,1627.9528
-97.149392,41.253729,171.6299,1628.2808
-97.149423,41.253714,166.9512,1628.2808
-97.149457,41.253701,154.5582,1627.9528
-97.14949,41.253689,167.9753,1627.6247
-97.149522,41.253678,159.7666,1627.6247
-97.149554,41.253665,143.3312,1627.9528
-97.149587,41.253651,164.5437,1627.6247
-97.149618,41.25364,170.088,1627.6247
-97.14965,41.253627,172.761,1627.6247
-97.149682,41.253615,190.4713,1627.6247
-97.149714,41.253603,173.1946,1627.2966
-97.149746,41.253589,148.1101,1627.6247
-97.149778,41.253574,163.2833,1627.2966
